t	x	y	r	vx	vy	v
2327.00	12740054.00	-4545084.50	13526520.95	1578.62	-5717.83	5931.75
2327.25	12740449.00	-4546514.00	13527373.37	1578.11	-5717.65	5931.43
2327.50	12740843.00	-4547943.50	13528224.95	1577.60	-5717.46	5931.12
2327.75	12741237.00	-4549373.00	13529076.65	1577.09	-5717.28	5930.81
2328.00	12741631.00	-4550802.50	13529928.45	1576.57	-5717.10	5930.49
2328.25	12742025.00	-4552231.50	13530780.20	1576.06	-5716.91	5930.18
2328.50	12742419.00	-4553660.50	13531632.05	1575.55	-5716.73	5929.87
2328.75	12742813.00	-4555089.50	13532484.01	1575.04	-5716.55	5929.56
2329.00	12743207.00	-4556518.50	13533336.08	1574.52	-5716.36	5929.24
2329.25	12743601.00	-4557947.50	13534188.26	1574.01	-5716.18	5928.93
2329.50	12743994.00	-4559376.50	13535039.61	1573.50	-5716.00	5928.62
2329.75	12744387.00	-4560805.50	13535891.06	1572.99	-5715.81	5928.31
2330.00	12744780.00	-4562234.50	13536742.62	1572.47	-5715.63	5927.99
2330.25	12745173.00	-4563663.50	13537594.30	1571.96	-5715.45	5927.68
2330.50	12745566.00	-4565092.50	13538446.08	1571.45	-5715.26	5927.37
2330.75	12745959.00	-4566521.50	13539297.97	1570.94	-5715.08	5927.06
2331.00	12746352.00	-4567950.00	13540149.80	1570.43	-5714.90	5926.74
2331.25	12746744.00	-4569378.50	13541000.79	1569.92	-5714.71	5926.43
2331.50	12747136.00	-4570807.00	13541851.90	1569.40	-5714.53	5926.12
2331.75	12747528.00	-4572235.50	13542703.11	1568.89	-5714.35	5925.81
2332.00	12747920.00	-4573664.00	13543554.43	1568.38	-5714.16	5925.49
2332.25	12748312.00	-4575092.50	13544405.86	1567.87	-5713.98	5925.18
2332.50	12748704.00	-4576521.00	13545257.40	1567.36	-5713.80	5924.87
2332.75	12749096.00	-4577949.50	13546109.05	1566.85	-5713.61	5924.56
2333.00	12749488.00	-4579378.00	13546960.81	1566.34	-5713.43	5924.25
2333.25	12749879.00	-4580806.50	13547811.73	1565.82	-5713.25	5923.93
2333.50	12750270.00	-4582235.00	13548662.76	1565.31	-5713.06	5923.62
2333.75	12750661.00	-4583663.00	13549513.73	1564.80	-5712.88	5923.31
2334.00	12751052.00	-4585091.00	13550364.81	1564.29	-5712.70	5923.00
2334.25	12751443.00	-4586519.00	13551216.00	1563.78	-5712.51	5922.69
2334.50	12751834.00	-4587947.00	13552067.30	1563.27	-5712.33	5922.37
2334.75	12752225.00	-4589375.00	13552918.70	1562.76	-5712.14	5922.06
2335.00	12752616.00	-4590803.00	13553770.21	1562.25	-5711.96	5921.75
2335.25	12753006.00	-4592231.00	13554620.89	1561.74	-5711.78	5921.44
2335.50	12753396.00	-4593659.00	13555471.68	1561.23	-5711.59	5921.13
2335.75	12753786.00	-4595087.00	13556322.58	1560.72	-5711.41	5920.81
2336.00	12754176.00	-4596515.00	13557173.58	1560.21	-5711.23	5920.50
2336.25	12754566.00	-4597943.00	13558024.70	1559.70	-5711.04	5920.19
2336.50	12754956.00	-4599370.50	13558875.75	1559.19	-5710.86	5919.88
2336.75	12755346.00	-4600798.00	13559726.91	1558.68	-5710.67	5919.57
2337.00	12755736.00	-4602225.50	13560578.18	1558.17	-5710.49	5919.26
2337.25	12756125.00	-4603653.00	13561428.61	1557.66	-5710.31	5918.94
2337.50	12756514.00	-4605080.50	13562279.15	1557.15	-5710.12	5918.63
2337.75	12756903.00	-4606508.00	13563129.80	1556.64	-5709.94	5918.32
2338.00	12757292.00	-4607935.50	13563980.56	1556.13	-5709.75	5918.01
2338.25	12757681.00	-4609363.00	13564831.43	1555.62	-5709.57	5917.70
2338.50	12758070.00	-4610790.50	13565682.41	1555.11	-5709.39	5917.39
2338.75	12758459.00	-4612218.00	13566533.49	1554.60	-5709.20	5917.08
2339.00	12758848.00	-4613645.50	13567384.68	1554.09	-5709.02	5916.76
2339.25	12759236.00	-4615072.50	13568234.87	1553.58	-5708.83	5916.45
2339.50	12759624.00	-4616499.50	13569085.17	1553.08	-5708.65	5916.14
2339.75	12760012.00	-4617926.50	13569935.57	1552.57	-5708.47	5915.83
2340.00	12760400.00	-4619353.50	13570786.08	1552.06	-5708.28	5915.52
2340.25	12760788.00	-4620780.50	13571636.70	1551.55	-5708.10	5915.21
2340.50	12761176.00	-4622207.50	13572487.43	1551.04	-5707.91	5914.90
2340.75	12761564.00	-4623634.50	13573338.27	1550.53	-5707.73	5914.59
2341.00	12761952.00	-4625061.50	13574189.21	1550.02	-5707.55	5914.27
2341.25	12762339.00	-4626488.50	13575039.32	1549.51	-5707.36	5913.96
2341.50	12762726.00	-4627915.50	13575889.54	1549.01	-5707.18	5913.65
2341.75	12763113.00	-4629342.00	13576739.70	1548.50	-5706.99	5913.34
2342.00	12763500.00	-4630768.50	13577589.96	1547.99	-5706.81	5913.03
2342.25	12763887.00	-4632195.00	13578440.33	1547.48	-5706.62	5912.72
2342.50	12764274.00	-4633621.50	13579290.81	1546.97	-5706.44	5912.41
2342.75	12764661.00	-4635048.00	13580141.40	1546.47	-5706.25	5912.10
2343.00	12765047.00	-4636474.50	13580991.15	1545.96	-5706.07	5911.79
2343.25	12765433.00	-4637901.00	13581841.02	1545.45	-5705.89	5911.48
2343.50	12765819.00	-4639327.50	13582690.98	1544.94	-5705.70	5911.17
2343.75	12766205.00	-4640754.00	13583541.06	1544.43	-5705.52	5910.85
2344.00	12766591.00	-4642180.50	13584391.25	1543.93	-5705.33	5910.54
2344.25	12766977.00	-4643607.00	13585241.54	1543.42	-5705.15	5910.23
2344.50	12767363.00	-4645033.00	13586091.77	1542.91	-5704.96	5909.92
2344.75	12767749.00	-4646459.00	13586942.11	1542.40	-5704.78	5909.61
2345.00	12768134.00	-4647885.00	13587791.61	1541.90	-5704.59	5909.30
2345.25	12768519.00	-4649311.00	13588641.22	1541.39	-5704.41	5908.99
2345.50	12768904.00	-4650737.00	13589490.94	1540.88	-5704.22	5908.68
2345.75	12769289.00	-4652163.00	13590340.77	1540.38	-5704.04	5908.37
2346.00	12769674.00	-4653589.00	13591190.70	1539.87	-5703.86	5908.06
2346.25	12770059.00	-4655015.00	13592040.74	1539.36	-5703.67	5907.75
2346.50	12770444.00	-4656441.00	13592890.89	1538.86	-5703.49	5907.44
2346.75	12770829.00	-4657867.00	13593741.15	1538.35	-5703.30	5907.13
2347.00	12771213.00	-4659293.00	13594590.57	1537.84	-5703.12	5906.82
2347.25	12771597.00	-4660718.50	13595439.93	1537.34	-5702.93	5906.51
2347.50	12771981.00	-4662144.00	13596289.40	1536.83	-5702.75	5906.20
2347.75	12772365.00	-4663569.50	13597138.97	1536.32	-5702.56	5905.89
2348.00	12772749.00	-4664995.00	13597988.65	1535.82	-5702.38	5905.58
2348.25	12773133.00	-4666420.50	13598838.44	1535.31	-5702.19	5905.27
2348.50	12773517.00	-4667846.00	13599688.34	1534.80	-5702.01	5904.96
2348.75	12773901.00	-4669271.50	13600538.34	1534.30	-5701.82	5904.65
2349.00	12774284.00	-4670697.00	13601387.51	1533.79	-5701.64	5904.34
2349.25	12774667.00	-4672122.50	13602236.79	1533.29	-5701.45	5904.03
2349.50	12775050.00	-4673548.00	13603086.17	1532.78	-5701.27	5903.72
2349.75	12775433.00	-4674973.50	13603935.66	1532.28	-5701.08	5903.41
2350.00	12775816.00	-4676398.50	13604785.09	1531.77	-5700.90	5903.10
2350.25	12776199.00	-4677823.50	13605634.63	1531.26	-5700.71	5902.79
2350.50	12776582.00	-4679248.50	13606484.27	1530.76	-5700.53	5902.48
2350.75	12776965.00	-4680673.50	13607334.02	1530.25	-5700.34	5902.17
2351.00	12777347.00	-4682098.50	13608182.93	1529.75	-5700.16	5901.86
2351.25	12777729.00	-4683523.50	13609031.96	1529.24	-5699.97	5901.55
2351.50	12778111.00	-4684948.50	13609881.09	1528.74	-5699.79	5901.24
2351.75	12778493.00	-4686373.50	13610730.32	1528.23	-5699.60	5900.93
2352.00	12778875.00	-4687798.50	13611579.67	1527.73	-5699.42	5900.62
2352.25	12779257.00	-4689223.50	13612429.12	1527.22	-5699.23	5900.31
2352.50	12779639.00	-4690648.50	13613278.68	1526.72	-5699.05	5900.00
2352.75	12780021.00	-4692073.00	13614128.17	1526.21	-5698.86	5899.69
2353.00	12780402.00	-4693497.50	13614976.83	1525.71	-5698.68	5899.38
2353.25	12780783.00	-4694922.00	13615825.60	1525.20	-5698.49	5899.07
2353.50	12781164.00	-4696346.50	13616674.47	1524.70	-5698.31	5898.76
2353.75	12781545.00	-4697771.00	13617523.45	1524.19	-5698.12	5898.45
2354.00	12781926.00	-4699195.50	13618372.54	1523.69	-5697.93	5898.14
2354.25	12782307.00	-4700620.00	13619221.73	1523.19	-5697.75	5897.83
2354.50	12782688.00	-4702044.50	13620071.03	1522.68	-5697.56	5897.52
2354.75	12783069.00	-4703469.00	13620920.44	1522.18	-5697.38	5897.21
2355.00	12783449.00	-4704893.50	13621769.02	1521.67	-5697.19	5896.90
2355.25	12783829.00	-4706318.00	13622617.70	1521.17	-5697.01	5896.60
2355.50	12784209.00	-4707742.00	13623466.32	1520.67	-5696.82	5896.29
2355.75	12784589.00	-4709166.00	13624315.04	1520.16	-5696.64	5895.98
2356.00	12784969.00	-4710590.00	13625163.87	1519.66	-5696.45	5895.67
2356.25	12785349.00	-4712014.00	13626012.81	1519.15	-5696.26	5895.36
2356.50	12785729.00	-4713438.00	13626861.85	1518.65	-5696.08	5895.05
2356.75	12786109.00	-4714862.00	13627711.00	1518.15	-5695.89	5894.74
2357.00	12786488.00	-4716286.00	13628559.32	1517.64	-5695.71	5894.43
2357.25	12786867.00	-4717710.00	13629407.74	1517.14	-5695.52	5894.12
2357.50	12787246.00	-4719134.00	13630256.27	1516.64	-5695.34	5893.81
2357.75	12787625.00	-4720558.00	13631104.91	1516.13	-5695.15	5893.51
2358.00	12788004.00	-4721981.50	13631953.48	1515.63	-5694.97	5893.20
2358.25	12788383.00	-4723405.00	13632802.15	1515.13	-5694.78	5892.89
2358.50	12788762.00	-4724828.50	13633650.94	1514.62	-5694.59	5892.58
2358.75	12789141.00	-4726252.00	13634499.83	1514.12	-5694.41	5892.27
2359.00	12789519.00	-4727675.50	13635347.88	1513.62	-5694.22	5891.96
2359.25	12789897.00	-4729099.00	13636196.05	1513.12	-5694.04	5891.65
2359.50	12790275.00	-4730522.50	13637044.32	1512.61	-5693.85	5891.34
2359.75	12790653.00	-4731946.00	13637892.69	1512.11	-5693.66	5891.04
2360.00	12791031.00	-4733369.50	13638741.18	1511.61	-5693.48	5890.73
2360.25	12791409.00	-4734793.00	13639589.77	1511.11	-5693.29	5890.42
2360.50	12791787.00	-4736216.50	13640438.46	1510.60	-5693.11	5890.11
2360.75	12792165.00	-4737639.50	13641287.09	1510.10	-5692.92	5889.80
2361.00	12792542.00	-4739062.50	13642134.88	1509.60	-5692.73	5889.49
2361.25	12792919.00	-4740485.50	13642982.79	1509.10	-5692.55	5889.18
2361.50	12793296.00	-4741908.50	13643830.80	1508.60	-5692.36	5888.88
2361.75	12793673.00	-4743331.50	13644678.91	1508.09	-5692.18	5888.57
2362.00	12794050.00	-4744754.50	13645527.13	1507.59	-5691.99	5888.26
2362.25	12794427.00	-4746177.50	13646375.46	1507.09	-5691.80	5887.95
2362.50	12794804.00	-4747600.50	13647223.89	1506.59	-5691.62	5887.64
2362.75	12795181.00	-4749023.50	13648072.43	1506.09	-5691.43	5887.33
2363.00	12795557.00	-4750446.50	13648920.14	1505.59	-5691.25	5887.03
2363.25	12795933.00	-4751869.50	13649767.95	1505.08	-5691.06	5886.72
2363.50	12796309.00	-4753292.00	13650615.70	1504.58	-5690.87	5886.41
2363.75	12796685.00	-4754714.50	13651463.55	1504.08	-5690.69	5886.10
2364.00	12797061.00	-4756137.00	13652311.50	1503.58	-5690.50	5885.79
2364.25	12797437.00	-4757559.50	13653159.57	1503.08	-5690.32	5885.49
2364.50	12797813.00	-4758982.00	13654007.74	1502.58	-5690.13	5885.18
2364.75	12798189.00	-4760404.50	13654856.01	1502.08	-5689.94	5884.87
2365.00	12798564.00	-4761827.00	13655703.45	1501.58	-5689.76	5884.56
2365.25	12798939.00	-4763249.50	13656551.00	1501.08	-5689.57	5884.25
2365.50	12799314.00	-4764672.00	13657398.66	1500.57	-5689.38	5883.95
2365.75	12799689.00	-4766094.50	13658246.42	1500.07	-5689.20	5883.64
2366.00	12800064.00	-4767517.00	13659094.29	1499.57	-5689.01	5883.33
2366.25	12800439.00	-4768939.00	13659942.09	1499.07	-5688.82	5883.02
2366.50	12800814.00	-4770361.00	13660789.99	1498.57	-5688.64	5882.71
2366.75	12801189.00	-4771783.00	13661638.00	1498.07	-5688.45	5882.41
2367.00	12801563.00	-4773205.00	13662485.18	1497.57	-5688.26	5882.10
2367.25	12801937.00	-4774627.00	13663332.46	1497.07	-5688.08	5881.79
2367.50	12802311.00	-4776049.00	13664179.85	1496.57	-5687.89	5881.48
2367.75	12802685.00	-4777471.00	13665027.35	1496.07	-5687.71	5881.17
2368.00	12803059.00	-4778893.00	13665874.95	1495.57	-5687.52	5880.87
2368.25	12803433.00	-4780315.00	13666722.65	1495.07	-5687.33	5880.56
2368.50	12803807.00	-4781737.00	13667570.47	1494.57	-5687.15	5880.25
2368.75	12804181.00	-4783158.50	13668418.21	1494.07	-5686.96	5879.94
2369.00	12804554.00	-4784580.00	13669265.12	1493.57	-5686.77	5879.64
2369.25	12804927.00	-4786001.50	13670112.14	1493.07	-5686.59	5879.33
2369.50	12805300.00	-4787423.00	13670959.26	1492.57	-5686.40	5879.02
2369.75	12805673.00	-4788844.50	13671806.49	1492.07	-5686.21	5878.72
2370.00	12806046.00	-4790266.00	13672653.82	1491.57	-5686.03	5878.41
2370.25	12806419.00	-4791687.50	13673501.26	1491.08	-5685.84	5878.10
2370.50	12806792.00	-4793109.00	13674348.80	1490.58	-5685.65	5877.79
2370.75	12807165.00	-4794530.50	13675196.45	1490.08	-5685.47	5877.49
2371.00	12807537.00	-4795952.00	13676043.27	1489.58	-5685.28	5877.18
2371.25	12807909.00	-4797373.50	13676890.20	1489.08	-5685.09	5876.87
2371.50	12808281.00	-4798794.50	13677737.05	1488.58	-5684.90	5876.56
2371.75	12808653.00	-4800215.50	13678584.01	1488.08	-5684.72	5876.26
2372.00	12809025.00	-4801636.50	13679431.07	1487.58	-5684.53	5875.95
2372.25	12809397.00	-4803057.50	13680278.24	1487.08	-5684.34	5875.64
2372.50	12809769.00	-4804478.50	13681125.52	1486.59	-5684.16	5875.34
2372.75	12810141.00	-4805899.50	13681972.90	1486.09	-5683.97	5875.03
2373.00	12810512.00	-4807320.50	13682819.45	1485.59	-5683.78	5874.72
2373.25	12810883.00	-4808741.50	13683666.10	1485.09	-5683.60	5874.42
2373.50	12811254.00	-4810162.50	13684512.86	1484.59	-5683.41	5874.11
2373.75	12811625.00	-4811583.50	13685359.73	1484.09	-5683.22	5873.80
2374.00	12811996.00	-4813004.50	13686206.70	1483.60	-5683.03	5873.49
2374.25	12812367.00	-4814425.00	13687053.60	1483.10	-5682.85	5873.19
2374.50	12812738.00	-4815845.50	13687900.60	1482.60	-5682.66	5872.88
2374.75	12813109.00	-4817266.00	13688747.71	1482.10	-5682.47	5872.57
2375.00	12813479.00	-4818686.50	13689593.99	1481.60	-5682.29	5872.27
2375.25	12813849.00	-4820107.00	13690440.38	1481.11	-5682.10	5871.96
2375.50	12814219.00	-4821527.50	13691286.86	1480.61	-5681.91	5871.66
2375.75	12814589.00	-4822948.00	13692133.46	1480.11	-5681.73	5871.35
2376.00	12814959.00	-4824368.50	13692980.16	1479.61	-5681.54	5871.04
2376.25	12815329.00	-4825789.00	13693826.96	1479.12	-5681.35	5870.74
2376.50	12815699.00	-4827209.50	13694673.87	1478.62	-5681.16	5870.43
2376.75	12816069.00	-4828629.50	13695520.71	1478.12	-5680.98	5870.12
2377.00	12816438.00	-4830049.50	13696366.71	1477.62	-5680.79	5869.82
2377.25	12816807.00	-4831469.50	13697212.83	1477.13	-5680.60	5869.51
2377.50	12817176.00	-4832889.50	13698059.04	1476.63	-5680.41	5869.20
2377.75	12817545.00	-4834309.50	13698905.36	1476.13	-5680.23	5868.90
2378.00	12817914.00	-4835729.50	13699751.79	1475.64	-5680.04	5868.59
2378.25	12818283.00	-4837149.50	13700598.32	1475.14	-5679.85	5868.28
2378.50	12818652.00	-4838569.50	13701444.96	1474.64	-5679.66	5867.98
2378.75	12819021.00	-4839989.50	13702291.70	1474.15	-5679.48	5867.67
2379.00	12819389.00	-4841409.50	13703137.61	1473.65	-5679.29	5867.36
2379.25	12819757.00	-4842829.50	13703983.62	1473.15	-5679.10	5867.06
2379.50	12820125.00	-4844249.00	13704829.56	1472.66	-5678.91	5866.75
2379.75	12820493.00	-4845668.50	13705675.61	1472.16	-5678.73	5866.45
2380.00	12820861.00	-4847088.00	13706521.76	1471.67	-5678.54	5866.14
2380.25	12821229.00	-4848507.50	13707368.02	1471.17	-5678.35	5865.83
2380.50	12821597.00	-4849927.00	13708214.38	1470.67	-5678.16	5865.53
2380.75	12821965.00	-4851346.50	13709060.85	1470.18	-5677.98	5865.22
2381.00	12822332.00	-4852766.00	13709906.48	1469.68	-5677.79	5864.92
2381.25	12822699.00	-4854185.50	13710752.22	1469.19	-5677.60	5864.61
2381.50	12823066.00	-4855605.00	13711598.07	1468.69	-5677.41	5864.31
2381.75	12823433.00	-4857024.50	13712444.02	1468.19	-5677.23	5864.00
2382.00	12823800.00	-4858444.00	13713290.07	1467.70	-5677.04	5863.69
2382.25	12824167.00	-4859863.00	13714136.05	1467.20	-5676.85	5863.39
2382.50	12824534.00	-4861282.00	13714982.14	1466.71	-5676.66	5863.08
2382.75	12824901.00	-4862701.00	13715828.33	1466.21	-5676.48	5862.78
2383.00	12825267.00	-4864120.00	13716673.69	1465.72	-5676.29	5862.47
2383.25	12825633.00	-4865539.00	13717519.15	1465.22	-5676.10	5862.17
2383.50	12825999.00	-4866958.00	13718364.72	1464.73	-5675.91	5861.86
2383.75	12826365.00	-4868377.00	13719210.39	1464.23	-5675.72	5861.55
2384.00	12826731.00	-4869796.00	13720056.17	1463.74	-5675.54	5861.25
2384.25	12827097.00	-4871215.00	13720902.05	1463.24	-5675.35	5860.94
2384.50	12827463.00	-4872634.00	13721748.03	1462.75	-5675.16	5860.64
2384.75	12827829.00	-4874052.50	13722593.95	1462.25	-5674.97	5860.33
2385.00	12828194.00	-4875471.00	13723439.03	1461.76	-5674.78	5860.03
2385.25	12828559.00	-4876889.50	13724284.21	1461.26	-5674.60	5859.72
2385.50	12828924.00	-4878308.00	13725129.51	1460.77	-5674.41	5859.42
2385.75	12829289.00	-4879726.50	13725974.90	1460.27	-5674.22	5859.11
2386.00	12829654.00	-4881145.00	13726820.40	1459.78	-5674.03	5858.80
2386.25	12830019.00	-4882563.50	13727666.00	1459.28	-5673.84	5858.50
2386.50	12830384.00	-4883982.00	13728511.71	1458.79	-5673.66	5858.19
2386.75	12830749.00	-4885400.50	13729357.52	1458.30	-5673.47	5857.89
2387.00	12831113.00	-4886819.00	13730202.50	1457.80	-5673.28	5857.58
2387.25	12831477.00	-4888237.50	13731047.59	1457.31	-5673.09	5857.28
2387.50	12831841.00	-4889655.50	13731892.60	1456.81	-5672.90	5856.97
2387.75	12832205.00	-4891073.50	13732737.71	1456.32	-5672.72	5856.67
2388.00	12832569.00	-4892491.50	13733582.93	1455.83	-5672.53	5856.36
2388.25	12832933.00	-4893909.50	13734428.26	1455.33	-5672.34	5856.06
2388.50	12833297.00	-4895327.50	13735273.69	1454.84	-5672.15	5855.75
2388.75	12833661.00	-4896745.50	13736119.22	1454.35	-5671.96	5855.45
2389.00	12834024.00	-4898163.50	13736963.92	1453.85	-5671.77	5855.14
2389.25	12834387.00	-4899581.50	13737808.72	1453.36	-5671.59	5854.84
2389.50	12834750.00	-4900999.50	13738653.63	1452.87	-5671.40	5854.53
2389.75	12835113.00	-4902417.50	13739498.65	1452.37	-5671.21	5854.23
2390.00	12835476.00	-4903835.50	13740343.76	1451.88	-5671.02	5853.92
2390.25	12835839.00	-4905253.00	13741188.81	1451.39	-5670.83	5853.62
2390.50	12836202.00	-4906670.50	13742033.95	1450.89	-5670.64	5853.32
2390.75	12836565.00	-4908088.00	13742879.20	1450.40	-5670.46	5853.01
2391.00	12836927.00	-4909505.50	13743723.62	1449.91	-5670.27	5852.71
2391.25	12837289.00	-4910923.00	13744568.15	1449.42	-5670.08	5852.40
2391.50	12837651.00	-4912340.50	13745412.78	1448.92	-5669.89	5852.10
2391.75	12838013.00	-4913758.00	13746257.51	1448.43	-5669.70	5851.79
2392.00	12838375.00	-4915175.50	13747102.34	1447.94	-5669.51	5851.49
2392.25	12838737.00	-4916593.00	13747947.28	1447.45	-5669.32	5851.18
2392.50	12839099.00	-4918010.50	13748792.33	1446.95	-5669.14	5850.88
2392.75	12839461.00	-4919427.50	13749637.29	1446.46	-5668.95	5850.57
2393.00	12839822.00	-4920844.50	13750481.43	1445.97	-5668.76	5850.27
2393.25	12840183.00	-4922261.50	13751325.67	1445.48	-5668.57	5849.97
2393.50	12840544.00	-4923678.50	13752170.02	1444.98	-5668.38	5849.66
2393.75	12840905.00	-4925095.50	13753014.47	1444.49	-5668.19	5849.36
2394.00	12841266.00	-4926512.50	13753859.02	1444.00	-5668.01	5849.05
2394.25	12841627.00	-4927929.50	13754703.67	1443.51	-5667.82	5848.75
2394.50	12841988.00	-4929346.50	13755548.43	1443.02	-5667.63	5848.45
2394.75	12842349.00	-4930763.50	13756393.30	1442.53	-5667.44	5848.14
2395.00	12842710.00	-4932180.50	13757238.26	1442.03	-5667.25	5847.84
2395.25	12843070.00	-4933597.50	13758082.40	1441.54	-5667.06	5847.53
2395.50	12843430.00	-4935014.00	13758926.46	1441.05	-5666.87	5847.23
2395.75	12843790.00	-4936430.50	13759770.62	1440.56	-5666.68	5846.92
2396.00	12844150.00	-4937847.00	13760614.89	1440.07	-5666.49	5846.62
2396.25	12844510.00	-4939263.50	13761459.26	1439.58	-5666.31	5846.32
2396.50	12844870.00	-4940680.00	13762303.74	1439.09	-5666.12	5846.01
2396.75	12845230.00	-4942096.50	13763148.32	1438.59	-5665.93	5845.71
2397.00	12845590.00	-4943513.00	13763993.00	1438.10	-5665.74	5845.40
2397.25	12845949.00	-4944929.50	13764836.85	1437.61	-5665.55	5845.10
2397.50	12846308.00	-4946346.00	13765680.80	1437.12	-5665.36	5844.80
2397.75	12846667.00	-4947762.50	13766524.86	1436.63	-5665.17	5844.49
2398.00	12847026.00	-4949178.50	13767368.84	1436.14	-5664.98	5844.19
2398.25	12847385.00	-4950594.50	13768212.93	1435.65	-5664.79	5843.88
2398.50	12847744.00	-4952010.50	13769057.12	1435.16	-5664.60	5843.58
2398.75	12848103.00	-4953426.50	13769901.41	1434.67	-5664.42	5843.28
2399.00	12848462.00	-4954842.50	13770745.80	1434.18	-5664.23	5842.97
2399.25	12848820.00	-4956258.50	13771589.37	1433.69	-5664.04	5842.67
2399.50	12849178.00	-4957674.50	13772433.04	1433.20	-5663.85	5842.37
2399.75	12849536.00	-4959090.50	13773276.81	1432.71	-5663.66	5842.06
2400.00	12849894.00	-4960506.50	13774120.68	1432.22	-5663.47	5841.76
2400.25	12850252.00	-4961922.50	13774964.66	1431.73	-5663.28	5841.46
2400.50	12850610.00	-4963338.50	13775808.74	1431.24	-5663.09	5841.15
2400.75	12850968.00	-4964754.00	13776652.74	1430.75	-5662.90	5840.85
2401.00	12851326.00	-4966169.50	13777496.85	1430.26	-5662.72	5840.55
2401.25	12851683.00	-4967585.00	13778340.13	1429.77	-5662.53	5840.24
2401.50	12852040.00	-4969000.50	13779183.51	1429.28	-5662.34	5839.94
2401.75	12852397.00	-4970416.00	13780026.99	1428.79	-5662.15	5839.64
2402.00	12852754.00	-4971831.50	13780870.58	1428.30	-5661.96	5839.33
2402.25	12853111.00	-4973247.00	13781714.27	1427.81	-5661.77	5839.03
2402.50	12853468.00	-4974662.50	13782558.06	1427.32	-5661.58	5838.73
2402.75	12853825.00	-4976078.00	13783401.95	1426.83	-5661.39	5838.42
2403.00	12854182.00	-4977493.50	13784245.95	1426.34	-5661.20	5838.12
2403.25	12854538.00	-4978909.00	13785089.12	1425.85	-5661.01	5837.82
2403.50	12854894.00	-4980324.00	13785932.21	1425.37	-5660.82	5837.51
2403.75	12855250.00	-4981739.00	13786775.40	1424.88	-5660.63	5837.21
2404.00	12855606.00	-4983154.00	13787618.70	1424.39	-5660.44	5836.91
2404.25	12855962.00	-4984569.00	13788462.10	1423.90	-5660.25	5836.60
2404.50	12856318.00	-4985984.00	13789305.60	1423.41	-5660.06	5836.30
2404.75	12856674.00	-4987399.00	13790149.21	1422.92	-5659.87	5836.00
2405.00	12857030.00	-4988814.00	13790992.91	1422.43	-5659.68	5835.70
2405.25	12857385.00	-4990229.00	13791835.79	1421.94	-5659.49	5835.39
2405.50	12857740.00	-4991644.00	13792678.77	1421.46	-5659.31	5835.09
2405.75	12858095.00	-4993059.00	13793521.86	1420.97	-5659.12	5834.79
2406.00	12858450.00	-4994473.50	13794364.86	1420.48	-5658.93	5834.48
2406.25	12858805.00	-4995888.00	13795207.97	1419.99	-5658.74	5834.18
2406.50	12859160.00	-4997302.50	13796051.18	1419.50	-5658.55	5833.88
2406.75	12859515.00	-4998717.00	13796894.49	1419.02	-5658.36	5833.58
2407.00	12859870.00	-5000131.50	13797737.91	1418.53	-5658.17	5833.27
2407.25	12860225.00	-5001546.00	13798581.43	1418.04	-5657.98	5832.97
2407.50	12860579.00	-5002960.50	13799424.12	1417.55	-5657.79	5832.67
2407.75	12860933.00	-5004375.00	13800266.91	1417.06	-5657.60	5832.37
2408.00	12861287.00	-5005789.50	13801109.80	1416.58	-5657.41	5832.06
2408.25	12861641.00	-5007204.00	13801952.80	1416.09	-5657.22	5831.76
2408.50	12861995.00	-5008618.50	13802795.90	1415.60	-5657.03	5831.46
2408.75	12862349.00	-5010032.50	13803638.92	1415.11	-5656.84	5831.16
2409.00	12862703.00	-5011446.50	13804482.04	1414.63	-5656.65	5830.85
2409.25	12863057.00	-5012860.50	13805325.27	1414.14	-5656.46	5830.55
2409.50	12863410.00	-5014274.50	13806167.66	1413.65	-5656.27	5830.25
2409.75	12863763.00	-5015688.50	13807010.16	1413.17	-5656.08	5829.95
2410.00	12864116.00	-5017102.50	13807852.76	1412.68	-5655.89	5829.64
2410.25	12864469.00	-5018516.50	13808695.47	1412.19	-5655.70	5829.34
2410.50	12864822.00	-5019930.50	13809538.27	1411.70	-5655.51	5829.04
2410.75	12865175.00	-5021344.50	13810381.18	1411.22	-5655.32	5828.74
2411.00	12865528.00	-5022758.50	13811224.19	1410.73	-5655.13	5828.44
2411.25	12865881.00	-5024172.00	13812067.12	1410.24	-5654.94	5828.13
2411.50	12866233.00	-5025585.50	13812909.22	1409.76	-5654.75	5827.83
2411.75	12866585.00	-5026999.00	13813751.43	1409.27	-5654.56	5827.53
2412.00	12866937.00	-5028412.50	13814593.73	1408.79	-5654.37	5827.23
2412.25	12867289.00	-5029826.00	13815436.14	1408.30	-5654.18	5826.93
2412.50	12867641.00	-5031239.50	13816278.65	1407.81	-5653.99	5826.62
2412.75	12867993.00	-5032653.00	13817121.27	1407.33	-5653.80	5826.32
2413.00	12868345.00	-5034066.50	13817963.98	1406.84	-5653.61	5826.02
2413.25	12868697.00	-5035480.00	13818806.80	1406.35	-5653.42	5825.72
2413.50	12869048.00	-5036893.50	13819648.79	1405.87	-5653.23	5825.42
2413.75	12869399.00	-5038307.00	13820490.88	1405.38	-5653.04	5825.12
2414.00	12869750.00	-5039720.00	13821332.89	1404.90	-5652.85	5824.81
