t	x	y	r	vx	vy	v
420.50	3202793.50	6028640.50	6826594.50	7041.27	-3487.73	7857.72
420.75	3204553.50	6027768.00	6826650.00	7040.27	-3489.62	7857.66
421.00	3206313.25	6026895.00	6826705.50	7039.27	-3491.51	7857.60
421.25	3208072.75	6026021.50	6826761.01	7038.26	-3493.39	7857.54
421.50	3209832.00	6025147.50	6826816.52	7037.26	-3495.28	7857.48
421.75	3211591.00	6024273.00	6826872.05	7036.25	-3497.17	7857.42
422.00	3213349.75	6023398.00	6826927.57	7035.25	-3499.05	7857.36
422.25	3215108.25	6022523.00	6826983.55	7034.24	-3500.94	7857.30
422.50	3216866.50	6021647.50	6827039.53	7033.23	-3502.83	7857.24
422.75	3218624.50	6020771.50	6827095.51	7032.23	-3504.71	7857.18
423.00	3220382.25	6019895.00	6827151.50	7031.22	-3506.60	7857.11
423.25	3222139.75	6019018.00	6827207.50	7030.21	-3508.48	7857.05
423.50	3223897.00	6018140.50	6827263.50	7029.20	-3510.37	7856.99
423.75	3225654.00	6017262.50	6827319.51	7028.19	-3512.25	7856.93
424.00	3227410.75	6016384.00	6827375.53	7027.18	-3514.14	7856.87
424.25	3229167.25	6015505.00	6827431.55	7026.17	-3516.02	7856.81
424.50	3230923.50	6014625.50	6827487.57	7025.16	-3517.90	7856.75
424.75	3232679.50	6013745.50	6827543.61	7024.15	-3519.79	7856.69
425.00	3234435.25	6012865.00	6827599.64	7023.13	-3521.67	7856.63
425.25	3236190.75	6011984.00	6827655.69	7022.12	-3523.55	7856.57
425.50	3237946.00	6011102.50	6827711.74	7021.11	-3525.44	7856.50
425.75	3239701.00	6010220.50	6827767.79	7020.10	-3527.32	7856.44
426.00	3241455.75	6009338.00	6827823.85	7019.08	-3529.20	7856.38
426.25	3243210.25	6008455.00	6827879.92	7018.07	-3531.08	7856.32
426.50	3244964.50	6007572.00	6827936.43	7017.05	-3532.96	7856.26
426.75	3246718.50	6006688.50	6827992.95	7016.04	-3534.84	7856.20
427.00	3248472.25	6005804.50	6828049.48	7015.02	-3536.72	7856.14
427.25	3250225.75	6004920.00	6828106.01	7014.00	-3538.60	7856.08
427.50	3251979.00	6004035.00	6828162.54	7012.99	-3540.48	7856.01
427.75	3253732.00	6003149.50	6828219.08	7011.97	-3542.36	7855.95
428.00	3255484.75	6002263.50	6828275.63	7010.95	-3544.24	7855.89
428.25	3257237.25	6001377.00	6828332.18	7009.93	-3546.12	7855.83
428.50	3258989.50	6000490.00	6828388.74	7008.91	-3548.00	7855.77
428.75	3260741.50	5999602.50	6828445.31	7007.89	-3549.87	7855.71
429.00	3262493.25	5998714.50	6828501.88	7006.87	-3551.75	7855.65
429.25	3264244.75	5997826.00	6828558.45	7005.85	-3553.63	7855.58
429.50	3265996.00	5996937.00	6828615.03	7004.83	-3555.51	7855.52
429.75	3267747.00	5996047.50	6828671.62	7003.81	-3557.38	7855.46
430.00	3269497.75	5995157.50	6828728.21	7002.78	-3559.26	7855.40
430.25	3271248.25	5994267.00	6828784.81	7001.76	-3561.14	7855.34
430.50	3272998.50	5993376.00	6828841.41	7000.74	-3563.01	7855.28
430.75	3274748.50	5992485.00	6828898.46	6999.71	-3564.89	7855.21
431.00	3276498.25	5991593.50	6828955.52	6998.69	-3566.76	7855.15
431.25	3278247.75	5990701.50	6829012.58	6997.66	-3568.64	7855.09
431.50	3279997.00	5989809.00	6829069.64	6996.64	-3570.51	7855.03
431.75	3281746.00	5988916.00	6829126.71	6995.61	-3572.39	7854.97
432.00	3283494.75	5988022.50	6829183.79	6994.58	-3574.26	7854.90
432.25	3285243.25	5987128.50	6829240.87	6993.56	-3576.13	7854.84
432.50	3286991.50	5986234.00	6829297.96	6992.53	-3578.01	7854.78
432.75	3288739.25	5985339.00	6829354.93	6991.50	-3579.88	7854.72
433.00	3290486.75	5984443.50	6829411.91	6990.47	-3581.75	7854.66
433.25	3292234.00	5983547.50	6829468.90	6989.44	-3583.62	7854.59
433.50	3293981.00	5982651.00	6829525.89	6988.41	-3585.49	7854.53
433.75	3295727.75	5981754.00	6829582.88	6987.38	-3587.37	7854.47
434.00	3297474.25	5980856.50	6829639.88	6986.35	-3589.24	7854.41
434.25	3299220.50	5979958.50	6829696.89	6985.32	-3591.11	7854.35
434.50	3300966.50	5979060.50	6829754.34	6984.29	-3592.98	7854.28
434.75	3302712.25	5978162.00	6829811.79	6983.25	-3594.85	7854.22
435.00	3304457.75	5977263.00	6829869.25	6982.22	-3596.72	7854.16
435.25	3306203.00	5976363.50	6829926.72	6981.19	-3598.59	7854.10
435.50	3307948.00	5975463.50	6829984.19	6980.15	-3600.46	7854.03
435.75	3309692.75	5974563.00	6830041.66	6979.12	-3602.33	7853.97
436.00	3311437.25	5973662.00	6830099.15	6978.08	-3604.20	7853.91
436.25	3313181.50	5972760.50	6830156.63	6977.05	-3606.06	7853.85
436.50	3314925.50	5971858.50	6830214.13	6976.01	-3607.93	7853.78
436.75	3316669.25	5970956.00	6830271.62	6974.98	-3609.80	7853.72
437.00	3318412.75	5970053.00	6830329.13	6973.94	-3611.67	7853.66
437.25	3320156.00	5969149.50	6830386.64	6972.90	-3613.53	7853.60
437.50	3321899.00	5968245.50	6830444.15	6971.86	-3615.40	7853.53
437.75	3323641.75	5967341.00	6830501.67	6970.82	-3617.27	7853.47
438.00	3325384.25	5966436.00	6830559.20	6969.79	-3619.13	7853.41
438.25	3327126.50	5965531.00	6830617.17	6968.75	-3621.00	7853.35
438.50	3328868.50	5964625.50	6830675.14	6967.71	-3622.86	7853.28
438.75	3330610.25	5963719.50	6830733.12	6966.66	-3624.73	7853.22
439.00	3332351.75	5962813.00	6830791.10	6965.62	-3626.59	7853.16
439.25	3334093.00	5961906.00	6830849.09	6964.58	-3628.46	7853.09
439.50	3335834.00	5960998.50	6830907.08	6963.54	-3630.32	7853.03
439.75	3337574.50	5960090.50	6830964.96	6962.50	-3632.18	7852.97
440.00	3339314.75	5959182.00	6831022.84	6961.45	-3634.05	7852.90
440.25	3341054.75	5958273.00	6831080.73	6960.41	-3635.91	7852.84
440.50	3342794.50	5957363.50	6831138.63	6959.36	-3637.77	7852.78
440.75	3344534.00	5956453.50	6831196.53	6958.32	-3639.63	7852.72
441.00	3346273.25	5955543.00	6831254.43	6957.27	-3641.50	7852.65
441.25	3348012.25	5954632.00	6831312.34	6956.23	-3643.36	7852.59
441.50	3349751.00	5953720.50	6831370.25	6955.18	-3645.22	7852.53
441.75	3351489.50	5952808.50	6831428.17	6954.13	-3647.08	7852.46
442.00	3353227.75	5951896.50	6831486.54	6953.09	-3648.94	7852.40
442.25	3354965.75	5950984.00	6831544.90	6952.04	-3650.80	7852.34
442.50	3356703.50	5950071.00	6831603.27	6950.99	-3652.66	7852.27
442.75	3358441.00	5949157.50	6831661.65	6949.94	-3654.52	7852.21
443.00	3360178.25	5948243.50	6831720.03	6948.89	-3656.38	7852.15
443.25	3361915.25	5947329.00	6831778.42	6947.84	-3658.24	7852.08
443.50	3363652.00	5946414.00	6831836.81	6946.79	-3660.10	7852.02
443.75	3365388.50	5945498.50	6831895.21	6945.74	-3661.96	7851.96
444.00	3367124.75	5944582.50	6831953.61	6944.69	-3663.81	7851.89
444.25	3368860.75	5943666.00	6832012.02	6943.63	-3665.67	7851.83
444.50	3370596.50	5942749.00	6832070.44	6942.58	-3667.53	7851.76
444.75	3372332.00	5941831.50	6832128.86	6941.53	-3669.39	7851.70
445.00	3374067.00	5940913.50	6832187.16	6940.48	-3671.24	7851.64
445.25	3375801.75	5939995.00	6832245.46	6939.42	-3673.10	7851.57
445.50	3377536.25	5939076.50	6832304.21	6938.37	-3674.95	7851.51
445.75	3379270.50	5938157.50	6832362.96	6937.31	-3676.81	7851.45
446.00	3381004.50	5937238.00	6832421.72	6936.26	-3678.67	7851.38
446.25	3382738.25	5936318.00	6832480.48	6935.20	-3680.52	7851.32
446.50	3384471.75	5935397.50	6832539.24	6934.14	-3682.37	7851.26
446.75	3386205.00	5934476.50	6832598.01	6933.09	-3684.23	7851.19
447.00	3387938.00	5933555.00	6832656.79	6932.03	-3686.08	7851.13
447.25	3389670.75	5932633.00	6832715.57	6930.97	-3687.94	7851.06
447.50	3391403.25	5931710.50	6832774.36	6929.91	-3689.79	7851.00
447.75	3393135.50	5930787.50	6832833.15	6928.85	-3691.64	7850.94
448.00	3394867.50	5929864.00	6832891.95	6927.79	-3693.50	7850.87
448.25	3396599.25	5928940.00	6832950.75	6926.73	-3695.35	7850.81
448.50	3398330.75	5928015.50	6833009.56	6925.67	-3697.20	7850.74
448.75	3400062.00	5927090.50	6833068.37	6924.61	-3699.05	7850.68
449.00	3401793.00	5926165.50	6833127.63	6923.55	-3700.90	7850.62
449.25	3403523.50	5925240.00	6833186.76	6922.48	-3702.75	7850.55
449.50	3405253.75	5924314.00	6833245.90	6921.42	-3704.60	7850.49
449.75	3406983.75	5923387.50	6833305.04	6920.36	-3706.45	7850.42
450.00	3408713.50	5922460.50	6833364.19	6919.29	-3708.30	7850.36
450.25	3410443.00	5921533.00	6833423.34	6918.23	-3710.15	7850.29
450.50	3412172.25	5920605.00	6833482.50	6917.16	-3712.00	7850.23
450.75	3413901.25	5919676.50	6833541.66	6916.10	-3713.85	7850.17
451.00	3415630.00	5918747.50	6833600.83	6915.03	-3715.70	7850.10
451.25	3417358.50	5917818.00	6833660.00	6913.97	-3717.55	7850.04
451.50	3419086.75	5916888.00	6833719.18	6912.90	-3719.40	7849.97
451.75	3420814.75	5915957.50	6833778.36	6911.83	-3721.24	7849.91
452.00	3422542.50	5915026.50	6833837.55	6910.76	-3723.09	7849.84
452.25	3424270.00	5914095.50	6833897.18	6909.69	-3724.94	7849.78
452.50	3425997.25	5913164.00	6833956.81	6908.62	-3726.78	7849.71
452.75	3427724.25	5912232.00	6834016.44	6907.56	-3728.63	7849.65
453.00	3429450.75	5911299.50	6834075.96	6906.48	-3730.48	7849.58
453.25	3431177.00	5910366.50	6834135.48	6905.41	-3732.32	7849.52
453.50	3432903.00	5909433.00	6834195.01	6904.34	-3734.17	7849.46
453.75	3434628.75	5908499.00	6834254.54	6903.27	-3736.01	7849.39
454.00	3436354.25	5907564.50	6834314.07	6902.20	-3737.86	7849.33
454.25	3438079.50	5906629.50	6834373.61	6901.13	-3739.70	7849.26
454.50	3439804.50	5905694.00	6834433.16	6900.05	-3741.54	7849.20
454.75	3441529.25	5904758.00	6834492.71	6898.98	-3743.39	7849.13
455.00	3443253.75	5903821.50	6834552.27	6897.90	-3745.23	7849.07
455.25	3444978.00	5902884.50	6834611.83	6896.83	-3747.07	7849.00
455.50	3446702.00	5901947.50	6834671.83	6895.75	-3748.92	7848.94
455.75	3448425.75	5901010.00	6834731.83	6894.68	-3750.76	7848.87
456.00	3450149.25	5900072.00	6834791.84	6893.60	-3752.60	7848.81
456.25	3451872.50	5899133.50	6834851.85	6892.53	-3754.44	7848.74
456.50	3453595.25	5898194.50	6834911.74	6891.45	-3756.28	7848.68
456.75	3455317.75	5897255.00	6834971.64	6890.37	-3758.12	7848.61
457.00	3457040.00	5896315.00	6835031.54	6889.29	-3759.96	7848.55
457.25	3458762.00	5895374.50	6835091.45	6888.21	-3761.80	7848.48
457.50	3460483.75	5894433.50	6835151.36	6887.14	-3763.64	7848.42
457.75	3462205.25	5893492.00	6835211.27	6886.06	-3765.48	7848.35
458.00	3463926.50	5892550.00	6835271.19	6884.98	-3767.32	7848.29
458.25	3465647.50	5891607.50	6835331.12	6883.89	-3769.16	7848.22
458.50	3467368.25	5890665.00	6835391.48	6882.81	-3771.00	7848.15
458.75	3469088.75	5889722.00	6835451.85	6881.73	-3772.84	7848.09
459.00	3470809.00	5888778.50	6835512.22	6880.65	-3774.67	7848.02
459.25	3472529.00	5887834.50	6835572.60	6879.56	-3776.51	7847.96
459.50	3474248.50	5886890.00	6835632.85	6878.48	-3778.35	7847.89
459.75	3475967.75	5885945.00	6835693.11	6877.40	-3780.18	7847.83
460.00	3477686.75	5884999.50	6835753.38	6876.31	-3782.02	7847.76
460.25	3479405.50	5884053.50	6835813.65	6875.23	-3783.86	7847.70
460.50	3481124.00	5883107.00	6835873.92	6874.14	-3785.69	7847.63
460.75	3482842.25	5882160.00	6835934.20	6873.06	-3787.53	7847.56
461.00	3484560.25	5881212.50	6835994.49	6871.97	-3789.36	7847.50
461.25	3486278.00	5880264.50	6836054.77	6870.88	-3791.20	7847.43
461.50	3487995.50	5879316.00	6836115.07	6869.80	-3793.03	7847.37
461.75	3489712.75	5878367.50	6836175.80	6868.71	-3794.86	7847.30
462.00	3491429.75	5877418.50	6836236.53	6867.62	-3796.70	7847.24
462.25	3493146.50	5876469.00	6836297.27	6866.53	-3798.53	7847.17
462.50	3494862.75	5875519.00	6836357.89	6865.44	-3800.36	7847.10
462.75	3496578.75	5874568.50	6836418.51	6864.35	-3802.20	7847.04
463.00	3498294.50	5873617.50	6836479.13	6863.26	-3804.03	7846.97
463.25	3500010.00	5872666.00	6836539.76	6862.17	-3805.86	7846.91
463.50	3501725.25	5871714.00	6836600.40	6861.08	-3807.69	7846.84
463.75	3503440.25	5870761.50	6836661.04	6859.99	-3809.52	7846.78
464.00	3505155.00	5869808.50	6836721.69	6858.90	-3811.35	7846.71
464.25	3506869.50	5868855.00	6836782.34	6857.80	-3813.18	7846.64
464.50	3508583.75	5867901.00	6836842.99	6856.71	-3815.01	7846.58
464.75	3510297.75	5866947.00	6836904.08	6855.61	-3816.84	7846.51
465.00	3512011.50	5865992.50	6836965.17	6854.52	-3818.67	7846.44
465.25	3513724.75	5865037.50	6837026.14	6853.42	-3820.50	7846.38
465.50	3515437.75	5864082.00	6837087.12	6852.33	-3822.33	7846.31
465.75	3517150.50	5863126.00	6837148.10	6851.23	-3824.16	7846.25
466.00	3518863.00	5862169.50	6837209.08	6850.14	-3825.99	7846.18
466.25	3520575.25	5861212.50	6837270.07	6849.04	-3827.81	7846.11
466.50	3522287.25	5860255.00	6837331.07	6847.94	-3829.64	7846.05
466.75	3523999.00	5859297.00	6837392.07	6846.84	-3831.47	7845.98
467.00	3525710.50	5858338.50	6837453.07	6845.74	-3833.30	7845.91
467.25	3527421.75	5857379.50	6837514.08	6844.64	-3835.12	7845.85
467.50	3529132.75	5856420.50	6837575.52	6843.54	-3836.95	7845.78
467.75	3530843.25	5855461.00	6837636.84	6842.44	-3838.77	7845.71
468.00	3532553.50	5854501.00	6837698.16	6841.34	-3840.60	7845.65
468.25	3534263.50	5853540.50	6837759.49	6840.24	-3842.42	7845.58
468.50	3535973.25	5852579.50	6837820.82	6839.14	-3844.25	7845.51
468.75	3537682.75	5851618.00	6837882.16	6838.04	-3846.07	7845.45
469.00	3539392.00	5850656.00	6837943.50	6836.94	-3847.90	7845.38
469.25	3541101.00	5849693.50	6838004.85	6835.83	-3849.72	7845.31
469.50	3542809.75	5848730.50	6838066.20	6834.73	-3851.54	7845.25
469.75	3544518.25	5847767.00	6838127.56	6833.63	-3853.37	7845.18
470.00	3546226.50	5846803.00	6838188.92	6832.52	-3855.19	7845.11
470.25	3547934.25	5845838.50	6838250.16	6831.42	-3857.01	7845.05
470.50	3549641.75	5844874.00	6838311.83	6830.31	-3858.83	7844.98
470.75	3551349.00	5843909.00	6838373.50	6829.21	-3860.65	7844.91
471.00	3553056.00	5842943.50	6838435.18	6828.10	-3862.47	7844.85
471.25	3554762.75	5841977.50	6838496.86	6826.99	-3864.29	7844.78
471.50	3556469.25	5841011.00	6838558.55	6825.88	-3866.11	7844.71
471.75	3558175.50	5840044.00	6838620.24	6824.78	-3867.93	7844.65
472.00	3559881.50	5839076.50	6838681.94	6823.67	-3869.75	7844.58
472.25	3561587.25	5838108.50	6838743.64	6822.56	-3871.57	7844.51
472.50	3563292.50	5837140.00	6838805.22	6821.45	-3873.39	7844.45
472.75	3564997.50	5836171.00	6838866.80	6820.34	-3875.21	7844.38
473.00	3566702.25	5835201.50	6838928.39	6819.23	-3877.03	7844.31
473.25	3568406.75	5834232.00	6838990.41	6818.12	-3878.85	7844.24
473.50	3570111.00	5833262.00	6839052.43	6817.00	-3880.66	7844.18
473.75	3571815.00	5832291.50	6839114.46	6815.89	-3882.48	7844.11
474.00	3573518.75	5831320.50	6839176.49	6814.78	-3884.30	7844.04
474.25	3575222.25	5830349.00	6839238.52	6813.67	-3886.11	7843.97
474.50	3576925.50	5829377.00	6839300.57	6812.55	-3887.93	7843.91
474.75	3578628.25	5828404.50	6839362.48	6811.44	-3889.75	7843.84
475.00	3580330.75	5827431.50	6839424.40	6810.32	-3891.56	7843.77
475.25	3582033.00	5826458.00	6839486.33	6809.21	-3893.38	7843.70
475.50	3583735.00	5825484.00	6839548.26	6808.09	-3895.19	7843.64
475.75	3585436.75	5824509.50	6839610.19	6806.98	-3897.01	7843.57
476.00	3587138.25	5823535.00	6839672.56	6805.86	-3898.82	7843.50
476.25	3588839.50	5822560.00	6839734.93	6804.74	-3900.63	7843.43
476.50	3590540.50	5821584.50	6839797.30	6803.62	-3902.45	7843.37
476.75	3592241.25	5820608.50	6839859.68	6802.51	-3904.26	7843.30
477.00	3593941.50	5819632.00	6839921.94	6801.39	-3906.07	7843.23
477.25	3595641.50	5818655.00	6839984.20	6800.27	-3907.88	7843.16
477.50	3597341.25	5817677.50	6840046.46	6799.15	-3909.70	7843.10
477.75	3599040.75	5816699.50	6840108.73	6798.03	-3911.51	7843.03
478.00	3600740.00	5815721.00	6840171.00	6796.91	-3913.32	7842.96
478.25	3602439.00	5814742.00	6840233.28	6795.79	-3915.13	7842.89
478.50	3604137.75	5813763.00	6840295.98	6794.67	-3916.94	7842.83
478.75	3605836.25	5812783.50	6840358.70	6793.54	-3918.75	7842.76
479.00	3607534.25	5811803.50	6840421.28	6792.42	-3920.56	7842.69
479.25	3609232.00	5810823.00	6840483.87	6791.30	-3922.37	7842.62
479.50	3610929.50	5809842.00	6840546.46	6790.17	-3924.18	7842.55
479.75	3612626.75	5808860.50	6840609.06	6789.05	-3925.99	7842.49
480.00	3614323.75	5807878.50	6840671.67	6787.93	-3927.80	7842.42
480.25	3616020.50	5806896.00	6840734.27	6786.80	-3929.60	7842.35
480.50	3617717.00	5805913.00	6840796.89	6785.68	-3931.41	7842.28
480.75	3619413.25	5804929.50	6840859.51	6784.55	-3933.22	7842.21
481.00	3621109.00	5803945.50	6840922.00	6783.42	-3935.03	7842.15
481.25	3622804.50	5802961.50	6840984.92	6782.30	-3936.83	7842.08
481.50	3624499.75	5801977.00	6841047.84	6781.17	-3938.64	7842.01
481.75	3626194.75	5800992.00	6841110.77	6780.04	-3940.44	7841.94
482.00	3627889.50	5800006.50	6841173.70	6778.91	-3942.25	7841.87
482.25	3629584.00	5799020.50	6841236.64	6777.78	-3944.05	7841.81
482.50	3631278.25	5798034.00	6841299.58	6776.65	-3945.86	7841.74
482.75	3632972.25	5797047.00	6841362.53	6775.52	-3947.66	7841.67
483.00	3634665.75	5796059.50	6841425.35	6774.39	-3949.47	7841.60
483.25	3636359.00	5795071.50	6841488.18	6773.26	-3951.27	7841.53
483.50	3638052.00	5794083.00	6841551.01	6772.13	-3953.07	7841.46
483.75	3639744.75	5793094.50	6841614.26	6771.00	-3954.88	7841.40
484.00	3641437.25	5792105.50	6841677.53	6769.87	-3956.68	7841.33
484.25	3643129.50	5791116.00	6841740.79	6768.73	-3958.48	7841.26
484.50	3644821.50	5790126.00	6841804.06	6767.60	-3960.28	7841.19
484.75	3646513.00	5789135.50	6841867.21	6766.47	-3962.09	7841.12
485.00	3648204.25	5788144.50	6841930.36	6765.33	-3963.89	7841.05
485.25	3649895.25	5787153.00	6841993.51	6764.20	-3965.69	7840.98
485.50	3651586.00	5786161.00	6842056.67	6763.06	-3967.49	7840.92
485.75	3653276.50	5785168.50	6842119.83	6761.92	-3969.29	7840.85
486.00	3654966.75	5784175.50	6842183.00	6760.79	-3971.09	7840.78
486.25	3656656.75	5783182.50	6842246.59	6759.65	-3972.89	7840.71
486.50	3658346.50	5782189.00	6842310.19	6758.51	-3974.69	7840.64
486.75	3660035.75	5781195.00	6842373.66	6757.38	-3976.49	7840.57
487.00	3661724.75	5780200.50	6842437.14	6756.24	-3978.28	7840.50
487.25	3663413.50	5779205.50	6842500.62	6755.10	-3980.08	7840.43
487.50	3665102.00	5778210.00	6842564.10	6753.96	-3981.88	7840.36
487.75	3666790.25	5777214.00	6842627.59	6752.82	-3983.68	7840.29
488.00	3668478.25	5776217.50	6842691.08	6751.68	-3985.47	7840.23
488.25	3670166.00	5775220.50	6842754.58	6750.54	-3987.27	7840.16
488.50	3671853.25	5774223.00	6842817.95	6749.39	-3989.07	7840.09
488.75	3673540.25	5773225.50	6842881.75	6748.25	-3990.86	7840.02
489.00	3675227.00	5772227.50	6842945.55	6747.11	-3992.66	7839.95
489.25	3676913.50	5771229.00	6843009.36	6745.97	-3994.45	7839.88
489.50	3678599.75	5770230.00	6843073.17	6744.82	-3996.25	7839.81
489.75	3680285.75	5769230.50	6843136.98	6743.68	-3998.04	7839.74
490.00	3681971.50	5768230.50	6843200.80	6742.53	-3999.83	7839.67
490.25	3683656.75	5767230.00	6843264.49	6741.39	-4001.63	7839.60
490.50	3685341.75	5766229.00	6843328.19	6740.24	-4003.42	7839.53
490.75	3687026.50	5765227.50	6843391.89	6739.10	-4005.21	7839.46
491.00	3688711.00	5764225.50	6843455.59	6737.95	-4007.01	7839.39
491.25	3690395.25	5763223.50	6843519.72	6736.80	-4008.80	7839.32
491.50	3692079.25	5762221.00	6843583.86	6735.66	-4010.59	7839.25
491.75	3693763.00	5761218.00	6843648.00	6734.51	-4012.38	7839.19
492.00	3695446.25	5760214.50	6843712.01	6733.36	-4014.17	7839.12
492.25	3697129.25	5759210.50	6843776.02	6732.21	-4015.96	7839.05
492.50	3698812.00	5758206.00	6843840.04	6731.06	-4017.75	7838.98
492.75	3700494.50	5757201.00	6843904.07	6729.91	-4019.54	7838.91
493.00	3702176.75	5756195.50	6843968.10	6728.76	-4021.33	7838.84
493.25	3703858.75	5755189.50	6844032.13	6727.61	-4023.12	7838.77
493.50	3705540.25	5754183.50	6844096.46	6726.46	-4024.91	7838.70
493.75	3707221.50	5753177.00	6844160.78	6725.31	-4026.70	7838.63
494.00	3708902.50	5752170.00	6844225.12	6724.16	-4028.49	7838.56
494.25	3710583.25	5751162.50	6844289.46	6723.00	-4030.28	7838.49
494.50	3712263.75	5750154.50	6844353.80	6721.85	-4032.06	7838.42
494.75	3713944.00	5749146.00	6844418.15	6720.70	-4033.85	7838.35
495.00	3715624.00	5748137.00	6844482.50	6719.54	-4035.64	7838.28
495.25	3717303.50	5747127.50	6844546.72	6718.39	-4037.42	7838.21
495.50	3718982.75	5746117.50	6844610.95	6717.23	-4039.21	7838.14
495.75	3720661.75	5745107.50	6844675.60	6716.08	-4041.00	7838.07
496.00	3722340.50	5744097.00	6844740.25	6714.92	-4042.78	7838.00
496.25	3724019.00	5743086.00	6844804.91	6713.76	-4044.57	7837.93
496.50	3725697.25	5742074.50	6844869.58	6712.60	-4046.35	7837.86
496.75	3727375.00	5741062.50	6844934.11	6711.45	-4048.13	7837.79
497.00	3729052.50	5740050.00	6844998.65	6710.29	-4049.92	7837.72
497.25	3730729.75	5739037.00	6845063.20	6709.13	-4051.70	7837.65
497.50	3732406.75	5738023.50	6845127.74	6707.97	-4053.49	7837.58
497.75	3734083.50	5737009.50	6845192.30	6706.81	-4055.27	7837.51
498.00	3735760.00	5735995.00	6845256.86	6705.65	-4057.05	7837.44
498.25	3737436.00	5734980.50	6845321.70	6704.49	-4058.83	7837.37
498.50	3739111.75	5733965.50	6845386.55	6703.33	-4060.61	7837.30
498.75	3740787.25	5732950.00	6845451.41	6702.17	-4062.40	7837.23
499.00	3742462.50	5731934.00	6845516.27	6701.01	-4064.18	7837.16
499.25	3744137.50	5730917.50	6845581.13	6699.84	-4065.96	7837.09
499.50	3745812.25	5729900.50	6845646.00	6698.68	-4067.74	7837.01
499.75	3747486.75	5728883.00	6845710.87	6697.52	-4069.52	7836.94
500.00	3749160.75	5727865.00	6845775.62	6696.35	-4071.30	7836.87
500.25	3750834.50	5726846.50	6845840.36	6695.19	-4073.08	7836.80
500.50	3752508.00	5725828.00	6845905.53	6694.02	-4074.85	7836.73
500.75	3754181.25	5724809.00	6845970.71	6692.86	-4076.63	7836.66
501.00	3755854.25	5723789.50	6846035.89	6691.69	-4078.41	7836.59
501.25	3757527.00	5722769.50	6846101.07	6690.52	-4080.19	7836.52
501.50	3759199.25	5721749.00	6846166.13	6689.36	-4081.97	7836.45
501.75	3760871.25	5720728.00	6846231.18	6688.19	-4083.74	7836.38
502.00	3762543.00	5719706.50	6846296.24	6687.02	-4085.52	7836.31
502.25	3764214.50	5718684.50	6846361.31	6685.85	-4087.29	7836.24
502.50	3765885.75	5717662.00	6846426.38	6684.69	-4089.07	7836.17
502.75	3767556.75	5716639.50	6846491.88	6683.52	-4090.85	7836.10
503.00	3769227.25	5715616.50	6846557.24	6682.35	-4092.62	7836.03
503.25	3770897.50	5714593.00	6846622.61	6681.18	-4094.40	7835.95
503.50	3772567.50	5713569.00	6846687.98	6680.00	-4096.17	7835.88
503.75	3774237.25	5712544.50	6846753.35	6678.83	-4097.94	7835.81
504.00	3775906.75	5711519.50	6846818.73	6677.66	-4099.72	7835.74
504.25	3777575.75	5710494.00	6846883.98	6676.49	-4101.49	7835.67
504.50	3779244.50	5709468.00	6846949.24	6675.32	-4103.26	7835.60
504.75	3780913.00	5708441.50	6847014.49	6674.14	-4105.04	7835.53
505.00	3782581.25	5707415.00	6847080.17	6672.97	-4106.81	7835.46
505.25	3784249.25	5706388.00	6847145.86	6671.79	-4108.58	7835.39
505.50	3785917.00	5705360.50	6847211.55	6670.62	-4110.35	7835.31
505.75	3787584.25	5704332.50	6847277.10	6669.44	-4112.12	7835.24
506.00	3789251.25	5703304.00	6847342.66	6668.27	-4113.89	7835.17
506.25	3790918.00	5702275.00	6847408.23	6667.09	-4115.66	7835.10
506.50	3792584.50	5701245.50	6847473.80	6665.92	-4117.43	7835.03
506.75	3794250.75	5700215.50	6847539.38	6664.74	-4119.20	7834.96
507.00	3795916.75	5699185.50	6847605.37	6663.56	-4120.97	7834.89
507.25	3797582.25	5698155.00	6847671.24	6662.38	-4122.74	7834.81
507.50	3799247.50	5697124.00	6847737.10	6661.20	-4124.51	7834.74
507.75	3800912.50	5696092.50	6847802.98	6660.02	-4126.28	7834.67
508.00	3802577.25	5695060.50	6847868.85	6658.84	-4128.04	7834.60
508.25	3804241.75	5694028.00	6847934.74	6657.66	-4129.81	7834.53
508.50	3805905.75	5692995.00	6848000.49	6656.48	-4131.58	7834.46
508.75	3807569.50	5691961.50	6848066.24	6655.30	-4133.34	7834.39
509.00	3809233.00	5690927.50	6848132.00	6654.12	-4135.11	7834.31
509.25	3810896.25	5689893.50	6848198.18	6652.94	-4136.88	7834.24
509.50	3812559.25	5688859.00	6848264.36	6651.76	-4138.64	7834.17
509.75	3814222.00	5687824.00	6848330.55	6650.57	-4140.41	7834.10
510.00	3815884.25	5686788.50	6848396.60	6649.39	-4142.17	7834.03
510.25	3817546.25	5685752.50	6848462.66	6648.21	-4143.94	7833.95
510.50	3819208.00	5684716.00	6848528.73	6647.02	-4145.70	7833.88
510.75	3820869.50	5683679.00	6848594.80	6645.84	-4147.46	7833.81
511.00	3822530.75	5682641.50	6848660.87	6644.65	-4149.23	7833.74
511.25	3824191.50	5681604.00	6848727.23	6643.47	-4150.99	7833.67
511.50	3825852.00	5680566.00	6848793.59	6642.28	-4152.75	7833.60
511.75	3827512.25	5679527.50	6848859.95	6641.09	-4154.51	7833.52
512.00	3829172.25	5678488.50	6848926.32	6639.91	-4156.27	7833.45
512.25	3830832.00	5677449.00	6848992.70	6638.72	-4158.04	7833.38
