t	x	y	r	vx	vy	v
2691.50	21288678.00	390771008.00	391350467.62	7909.68	-7.02	7909.68
2691.75	21290656.00	390771008.00	391350575.22	7909.68	-7.02	7909.68
2692.00	21292634.00	390771008.00	391350682.84	7909.68	-7.02	7909.68
2692.25	21294612.00	390771008.00	391350790.46	7909.68	-7.02	7909.68
2692.50	21296590.00	390771008.00	391350898.09	7909.68	-7.02	7909.68
2692.75	21298568.00	390771008.00	391351005.74	7909.68	-7.02	7909.68
2693.00	21300546.00	390771008.00	391351113.39	7909.68	-7.02	7909.68
2693.25	21302524.00	390771008.00	391351221.06	7909.68	-7.02	7909.68
2693.50	21304502.00	390771008.00	391351328.73	7909.68	-7.02	7909.68
2693.75	21306480.00	390771008.00	391351436.41	7909.68	-7.02	7909.68
2694.00	21308458.00	390771008.00	391351544.11	7909.68	-7.02	7909.68
2694.25	21310436.00	390771008.00	391351651.81	7909.68	-7.02	7909.68
2694.50	21312414.00	390771008.00	391351759.53	7909.68	-7.02	7909.68
2694.75	21314392.00	390771008.00	391351867.25	7909.68	-7.02	7909.68
2695.00	21316370.00	390771008.00	391351974.98	7909.68	-7.02	7909.68
2695.25	21318348.00	390771008.00	391352082.73	7909.68	-7.02	7909.68
2695.50	21320326.00	390771008.00	391352190.48	7909.68	-7.03	7909.68
2695.75	21322304.00	390771008.00	391352298.24	7909.68	-7.03	7909.68
2696.00	21324282.00	390771008.00	391352406.02	7909.68	-7.03	7909.68
2696.25	21326260.00	390771008.00	391352513.80	7909.68	-7.03	7909.68
2696.50	21328238.00	390771008.00	391352621.60	7909.68	-7.03	7909.68
2696.75	21330216.00	390771008.00	391352729.40	7909.68	-7.03	7909.68
2697.00	21332194.00	390771008.00	391352837.21	7909.68	-7.03	7909.68
2697.25	21334172.00	390771008.00	391352945.04	7909.68	-7.03	7909.68
2697.50	21336150.00	390771008.00	391353052.87	7909.68	-7.03	7909.68
2697.75	21338128.00	390771008.00	391353160.71	7909.68	-7.03	7909.68
2698.00	21340106.00	390771008.00	391353268.57	7909.68	-7.03	7909.68
2698.25	21342084.00	390771008.00	391353376.43	7909.68	-7.03	7909.68
2698.50	21344062.00	390771008.00	391353484.30	7909.68	-7.03	7909.68
2698.75	21346040.00	390771008.00	391353592.19	7909.68	-7.03	7909.68
2699.00	21348018.00	390771008.00	391353700.08	7909.68	-7.03	7909.68
2699.25	21349996.00	390771008.00	391353807.98	7909.68	-7.04	7909.68
2699.50	21351974.00	390771008.00	391353915.90	7909.68	-7.04	7909.68
2699.75	21353952.00	390771008.00	391354023.82	7909.68	-7.04	7909.68
2700.00	21355930.00	390771008.00	391354131.75	7909.68	-7.04	7909.68
2700.25	21357908.00	390771008.00	391354239.70	7909.68	-7.04	7909.68
2700.50	21359886.00	390771008.00	391354347.65	7909.68	-7.04	7909.68
2700.75	21361864.00	390771008.00	391354455.61	7909.68	-7.04	7909.68
2701.00	21363842.00	390771008.00	391354563.58	7909.68	-7.04	7909.68
2701.25	21365820.00	390771008.00	391354671.57	7909.68	-7.04	7909.68
2701.50	21367798.00	390771008.00	391354779.56	7909.68	-7.04	7909.68
2701.75	21369776.00	390771008.00	391354887.56	7909.68	-7.04	7909.68
2702.00	21371754.00	390771008.00	391354995.58	7909.68	-7.04	7909.68
2702.25	21373732.00	390771008.00	391355103.60	7909.68	-7.04	7909.68
2702.50	21375710.00	390771008.00	391355211.63	7909.68	-7.04	7909.68
2702.75	21377688.00	390771008.00	391355319.67	7909.68	-7.04	7909.68
2703.00	21379666.00	390771008.00	391355427.73	7909.68	-7.04	7909.68
2703.25	21381644.00	390771008.00	391355535.79	7909.68	-7.05	7909.68
2703.50	21383622.00	390771008.00	391355643.86	7909.68	-7.05	7909.68
2703.75	21385600.00	390771008.00	391355751.95	7909.68	-7.05	7909.68
2704.00	21387578.00	390771008.00	391355860.04	7909.68	-7.05	7909.68
2704.25	21389556.00	390771008.00	391355968.14	7909.68	-7.05	7909.68
2704.50	21391534.00	390771008.00	391356076.25	7909.68	-7.05	7909.68
2704.75	21393512.00	390771008.00	391356184.38	7909.68	-7.05	7909.68
2705.00	21395490.00	390771008.00	391356292.51	7909.68	-7.05	7909.68
2705.25	21397468.00	390771008.00	391356400.65	7909.68	-7.05	7909.68
2705.50	21399446.00	390771008.00	391356508.80	7909.68	-7.05	7909.68
2705.75	21401424.00	390771008.00	391356616.97	7909.68	-7.05	7909.68
2706.00	21403402.00	390771008.00	391356725.14	7909.68	-7.05	7909.68
2706.25	21405380.00	390771008.00	391356833.32	7909.68	-7.05	7909.68
2706.50	21407358.00	390771008.00	391356941.51	7909.68	-7.05	7909.68
2706.75	21409336.00	390771008.00	391357049.71	7909.68	-7.05	7909.68
2707.00	21411314.00	390771008.00	391357157.93	7909.68	-7.06	7909.68
2707.25	21413292.00	390771008.00	391357266.15	7909.68	-7.06	7909.68
2707.50	21415270.00	390771008.00	391357374.38	7909.68	-7.06	7909.68
2707.75	21417248.00	390771008.00	391357482.62	7909.68	-7.06	7909.68
2708.00	21419226.00	390771008.00	391357590.88	7909.68	-7.06	7909.68
2708.25	21421204.00	390771008.00	391357699.14	7909.68	-7.06	7909.68
2708.50	21423182.00	390771008.00	391357807.41	7909.68	-7.06	7909.68
2708.75	21425160.00	390771008.00	391357915.69	7909.68	-7.06	7909.68
2709.00	21427138.00	390771008.00	391358023.98	7909.68	-7.06	7909.68
2709.25	21429116.00	390771008.00	391358132.29	7909.68	-7.06	7909.68
2709.50	21431094.00	390771008.00	391358240.60	7909.68	-7.06	7909.68
2709.75	21433072.00	390771008.00	391358348.92	7909.68	-7.06	7909.68
2710.00	21435050.00	390771008.00	391358457.25	7909.68	-7.06	7909.68
2710.25	21437028.00	390771008.00	391358565.59	7909.68	-7.06	7909.68
2710.50	21439006.00	390771008.00	391358673.94	7909.68	-7.06	7909.68
2710.75	21440984.00	390771008.00	391358782.31	7909.68	-7.07	7909.68
2711.00	21442962.00	390771008.00	391358890.68	7909.68	-7.07	7909.68
2711.25	21444940.00	390771008.00	391358999.06	7909.68	-7.07	7909.68
2711.50	21446918.00	390771008.00	391359107.45	7909.68	-7.07	7909.68
2711.75	21448896.00	390771008.00	391359215.85	7909.68	-7.07	7909.68
2712.00	21450874.00	390771008.00	391359324.26	7909.68	-7.07	7909.68
2712.25	21452852.00	390771008.00	391359432.69	7909.68	-7.07	7909.68
2712.50	21454830.00	390771008.00	391359541.12	7909.68	-7.07	7909.68
2712.75	21456808.00	390771008.00	391359649.56	7909.68	-7.07	7909.68
2713.00	21458786.00	390771008.00	391359758.01	7909.68	-7.07	7909.68
2713.25	21460764.00	390771008.00	391359866.47	7909.68	-7.07	7909.68
2713.50	21462742.00	390771008.00	391359974.94	7909.68	-7.07	7909.68
2713.75	21464720.00	390771008.00	391360083.42	7909.68	-7.07	7909.68
2714.00	21466698.00	390771008.00	391360191.92	7909.68	-7.07	7909.68
2714.25	21468676.00	390771008.00	391360300.42	7909.68	-7.07	7909.68
2714.50	21470654.00	390771008.00	391360408.93	7909.68	-7.07	7909.68
2714.75	21472632.00	390771008.00	391360517.45	7909.68	-7.08	7909.68
2715.00	21474610.00	390771008.00	391360625.98	7909.68	-7.08	7909.68
2715.25	21476588.00	390771008.00	391360734.52	7909.68	-7.08	7909.68
2715.50	21478566.00	390771008.00	391360843.07	7909.68	-7.08	7909.68
2715.75	21480544.00	390771008.00	391360951.63	7909.68	-7.08	7909.68
2716.00	21482522.00	390771008.00	391361060.21	7909.68	-7.08	7909.68
2716.25	21484500.00	390771008.00	391361168.79	7909.68	-7.08	7909.68
2716.50	21486478.00	390771008.00	391361277.38	7909.68	-7.08	7909.68
2716.75	21488456.00	390771008.00	391361385.98	7909.68	-7.08	7909.68
2717.00	21490434.00	390771008.00	391361494.59	7909.68	-7.08	7909.68
2717.25	21492412.00	390771008.00	391361603.21	7909.68	-7.08	7909.68
2717.50	21494390.00	390771008.00	391361711.84	7909.68	-7.08	7909.68
2717.75	21496368.00	390771008.00	391361820.48	7909.68	-7.08	7909.68
2718.00	21498346.00	390771008.00	391361929.13	7909.68	-7.08	7909.68
2718.25	21500324.00	390771008.00	391362037.79	7909.68	-7.08	7909.68
2718.50	21502302.00	390771008.00	391362146.46	7909.68	-7.09	7909.68
2718.75	21504280.00	390771008.00	391362255.14	7909.68	-7.09	7909.68
2719.00	21506258.00	390771008.00	391362363.83	7909.68	-7.09	7909.68
2719.25	21508236.00	390771008.00	391362472.54	7909.68	-7.09	7909.68
2719.50	21510214.00	390771008.00	391362581.25	7909.68	-7.09	7909.68
2719.75	21512192.00	390771008.00	391362689.97	7909.68	-7.09	7909.68
2720.00	21514170.00	390771008.00	391362798.70	7909.68	-7.09	7909.68
2720.25	21516148.00	390771008.00	391362907.44	7909.68	-7.09	7909.68
2720.50	21518126.00	390771008.00	391363016.19	7909.68	-7.09	7909.68
2720.75	21520104.00	390771008.00	391363124.95	7909.68	-7.09	7909.68
2721.00	21522082.00	390771008.00	391363233.72	7909.68	-7.09	7909.68
2721.25	21524060.00	390771008.00	391363342.50	7909.68	-7.09	7909.68
2721.50	21526038.00	390771008.00	391363451.29	7909.68	-7.09	7909.68
2721.75	21528016.00	390771008.00	391363560.09	7909.68	-7.09	7909.68
2722.00	21529994.00	390771008.00	391363668.90	7909.68	-7.09	7909.68
2722.25	21531972.00	390771008.00	391363777.72	7909.68	-7.09	7909.68
2722.50	21533950.00	390771008.00	391363886.55	7909.68	-7.10	7909.68
2722.75	21535928.00	390771008.00	391363995.39	7909.68	-7.10	7909.68
2723.00	21537906.00	390771008.00	391364104.24	7909.68	-7.10	7909.68
2723.25	21539884.00	390771008.00	391364213.10	7909.68	-7.10	7909.68
2723.50	21541862.00	390771008.00	391364321.97	7909.68	-7.10	7909.68
2723.75	21543840.00	390771008.00	391364430.85	7909.68	-7.10	7909.68
2724.00	21545818.00	390771008.00	391364539.74	7909.68	-7.10	7909.68
2724.25	21547796.00	390771008.00	391364648.64	7909.68	-7.10	7909.68
2724.50	21549774.00	390771008.00	391364757.55	7909.68	-7.10	7909.68
2724.75	21551752.00	390771008.00	391364866.47	7909.68	-7.10	7909.68
2725.00	21553730.00	390771008.00	391364975.40	7909.68	-7.10	7909.68
2725.25	21555708.00	390771008.00	391365084.34	7909.68	-7.10	7909.68
2725.50	21557686.00	390771008.00	391365193.29	7909.68	-7.10	7909.68
2725.75	21559664.00	390771008.00	391365302.25	7909.68	-7.10	7909.68
2726.00	21561642.00	390771008.00	391365411.22	7909.68	-7.10	7909.68
2726.25	21563620.00	390771008.00	391365520.20	7909.68	-7.11	7909.68
2726.50	21565598.00	390771008.00	391365629.19	7909.68	-7.11	7909.68
2726.75	21567576.00	390771008.00	391365738.19	7909.68	-7.11	7909.68
2727.00	21569554.00	390771008.00	391365847.20	7909.68	-7.11	7909.68
2727.25	21571532.00	390771008.00	391365956.22	7909.68	-7.11	7909.68
2727.50	21573510.00	390771008.00	391366065.25	7909.68	-7.11	7909.68
2727.75	21575488.00	390771008.00	391366174.29	7909.68	-7.11	7909.68
2728.00	21577466.00	390771008.00	391366283.34	7909.68	-7.11	7909.68
2728.25	21579444.00	390771008.00	391366392.40	7909.68	-7.11	7909.68
2728.50	21581422.00	390771008.00	391366501.46	7909.68	-7.11	7909.68
2728.75	21583400.00	390771008.00	391366610.54	7909.68	-7.11	7909.68
2729.00	21585378.00	390771008.00	391366719.63	7909.68	-7.11	7909.68
2729.25	21587356.00	390771008.00	391366828.73	7909.68	-7.11	7909.68
2729.50	21589334.00	390771008.00	391366937.84	7909.68	-7.11	7909.68
2729.75	21591312.00	390771008.00	391367046.96	7909.68	-7.11	7909.68
2730.00	21593290.00	390771008.00	391367156.09	7909.68	-7.12	7909.68
2730.25	21595268.00	390771008.00	391367265.23	7909.68	-7.12	7909.68
2730.50	21597246.00	390771008.00	391367374.38	7909.68	-7.12	7909.68
2730.75	21599224.00	390771008.00	391367483.54	7909.68	-7.12	7909.68
2731.00	21601202.00	390771008.00	391367592.71	7909.68	-7.12	7909.68
2731.25	21603180.00	390771008.00	391367701.89	7909.68	-7.12	7909.68
2731.50	21605158.00	390771008.00	391367811.07	7909.68	-7.12	7909.68
2731.75	21607136.00	390771008.00	391367920.27	7909.68	-7.12	7909.68
2732.00	21609114.00	390771008.00	391368029.48	7909.68	-7.12	7909.68
2732.25	21611092.00	390771008.00	391368138.70	7909.68	-7.12	7909.68
2732.50	21613070.00	390771008.00	391368247.93	7909.68	-7.12	7909.68
2732.75	21615048.00	390771008.00	391368357.17	7909.68	-7.12	7909.68
2733.00	21617026.00	390771008.00	391368466.42	7909.68	-7.12	7909.68
2733.25	21619004.00	390771008.00	391368575.68	7909.68	-7.12	7909.68
2733.50	21620982.00	390771008.00	391368684.95	7909.68	-7.12	7909.68
2733.75	21622960.00	390771008.00	391368794.22	7909.68	-7.12	7909.68
2734.00	21624938.00	390771008.00	391368903.51	7909.68	-7.13	7909.68
2734.25	21626916.00	390771008.00	391369012.81	7909.68	-7.13	7909.68
2734.50	21628894.00	390771008.00	391369122.12	7909.68	-7.13	7909.68
2734.75	21630872.00	390771008.00	391369231.44	7909.68	-7.13	7909.68
2735.00	21632850.00	390771008.00	391369340.77	7909.68	-7.13	7909.68
2735.25	21634828.00	390771008.00	391369450.11	7909.68	-7.13	7909.68
2735.50	21636806.00	390771008.00	391369559.45	7909.68	-7.13	7909.68
2735.75	21638784.00	390771008.00	391369668.81	7909.68	-7.13	7909.68
2736.00	21640762.00	390771008.00	391369778.18	7909.68	-7.13	7909.68
2736.25	21642740.00	390771008.00	391369887.56	7909.68	-7.13	7909.68
2736.50	21644718.00	390771008.00	391369996.95	7909.68	-7.13	7909.68
2736.75	21646696.00	390771008.00	391370106.35	7909.68	-7.13	7909.68
2737.00	21648674.00	390771008.00	391370215.75	7909.68	-7.13	7909.68
2737.25	21650652.00	390771008.00	391370325.17	7909.68	-7.13	7909.68
2737.50	21652630.00	390771008.00	391370434.60	7909.68	-7.13	7909.68
2737.75	21654608.00	390771008.00	391370544.04	7909.68	-7.14	7909.68
2738.00	21656586.00	390771008.00	391370653.49	7909.68	-7.14	7909.68
2738.25	21658564.00	390771008.00	391370762.94	7909.68	-7.14	7909.68
2738.50	21660542.00	390771008.00	391370872.41	7909.68	-7.14	7909.68
2738.75	21662520.00	390771008.00	391370981.89	7909.68	-7.14	7909.68
2739.00	21664498.00	390771008.00	391371091.38	7909.68	-7.14	7909.68
2739.25	21666476.00	390771008.00	391371200.88	7909.68	-7.14	7909.68
2739.50	21668454.00	390771008.00	391371310.38	7909.68	-7.14	7909.68
2739.75	21670432.00	390771008.00	391371419.90	7909.68	-7.14	7909.68
2740.00	21672410.00	390771008.00	391371529.43	7909.68	-7.14	7909.68
2740.25	21674388.00	390771008.00	391371638.97	7909.68	-7.14	7909.68
2740.50	21676366.00	390771008.00	391371748.52	7909.68	-7.14	7909.68
2740.75	21678344.00	390771008.00	391371858.07	7909.68	-7.14	7909.68
2741.00	21680322.00	390771008.00	391371967.64	7909.68	-7.14	7909.68
2741.25	21682300.00	390771008.00	391372077.22	7909.68	-7.14	7909.68
2741.50	21684278.00	390771008.00	391372186.81	7909.68	-7.14	7909.68
2741.75	21686256.00	390771008.00	391372296.40	7909.68	-7.15	7909.68
2742.00	21688234.00	390771008.00	391372406.01	7909.68	-7.15	7909.68
2742.25	21690212.00	390771008.00	391372515.63	7909.68	-7.15	7909.68
2742.50	21692190.00	390771008.00	391372625.26	7909.68	-7.15	7909.68
2742.75	21694168.00	390771008.00	391372734.89	7909.68	-7.15	7909.68
2743.00	21696146.00	390771008.00	391372844.54	7909.68	-7.15	7909.68
2743.25	21698124.00	390771008.00	391372954.20	7909.68	-7.15	7909.68
2743.50	21700102.00	390771008.00	391373063.87	7909.68	-7.15	7909.68
2743.75	21702080.00	390771008.00	391373173.54	7909.68	-7.15	7909.68
2744.00	21704058.00	390771008.00	391373283.23	7909.68	-7.15	7909.68
2744.25	21706036.00	390771008.00	391373392.93	7909.68	-7.15	7909.68
2744.50	21708014.00	390771008.00	391373502.64	7909.68	-7.15	7909.68
2744.75	21709992.00	390771008.00	391373612.35	7909.68	-7.15	7909.68
2745.00	21711970.00	390771008.00	391373722.08	7909.68	-7.15	7909.68
2745.25	21713948.00	390771008.00	391373831.82	7909.68	-7.15	7909.68
2745.50	21715926.00	390771008.00	391373941.56	7909.68	-7.16	7909.68
2745.75	21717904.00	390771008.00	391374051.32	7909.68	-7.16	7909.68
2746.00	21719882.00	390771008.00	391374161.09	7909.68	-7.16	7909.68
2746.25	21721860.00	390771008.00	391374270.87	7909.68	-7.16	7909.68
2746.50	21723838.00	390771008.00	391374380.65	7909.68	-7.16	7909.68
2746.75	21725816.00	390771008.00	391374490.45	7909.68	-7.16	7909.68
2747.00	21727794.00	390771008.00	391374600.26	7909.68	-7.16	7909.68
2747.25	21729772.00	390771008.00	391374710.07	7909.68	-7.16	7909.68
2747.50	21731750.00	390771008.00	391374819.90	7909.68	-7.16	7909.68
2747.75	21733728.00	390771008.00	391374929.74	7909.68	-7.16	7909.68
2748.00	21735706.00	390771008.00	391375039.58	7909.68	-7.16	7909.68
2748.25	21737684.00	390771008.00	391375149.44	7909.68	-7.16	7909.68
2748.50	21739662.00	390771008.00	391375259.31	7909.68	-7.16	7909.68
2748.75	21741640.00	390771008.00	391375369.18	7909.68	-7.16	7909.68
2749.00	21743618.00	390771008.00	391375479.07	7909.68	-7.16	7909.68
2749.25	21745596.00	390771008.00	391375588.97	7909.68	-7.17	7909.68
2749.50	21747574.00	390771008.00	391375698.87	7909.68	-7.17	7909.68
2749.75	21749552.00	390771008.00	391375808.79	7909.68	-7.17	7909.68
2750.00	21751530.00	390771008.00	391375918.72	7909.68	-7.17	7909.68
2750.25	21753508.00	390771008.00	391376028.65	7909.68	-7.17	7909.68
2750.50	21755486.00	390771008.00	391376138.60	7909.68	-7.17	7909.68
2750.75	21757464.00	390771008.00	391376248.56	7909.68	-7.17	7909.68
2751.00	21759442.00	390771008.00	391376358.52	7909.68	-7.17	7909.68
2751.25	21761420.00	390771008.00	391376468.50	7909.68	-7.17	7909.68
2751.50	21763398.00	390771008.00	391376578.48	7909.68	-7.17	7909.68
2751.75	21765376.00	390771008.00	391376688.48	7909.68	-7.17	7909.68
2752.00	21767354.00	390771008.00	391376798.49	7909.68	-7.17	7909.68
2752.25	21769332.00	390771008.00	391376908.50	7909.68	-7.17	7909.68
2752.50	21771310.00	390771008.00	391377018.53	7909.68	-7.17	7909.68
2752.75	21773288.00	390771008.00	391377128.56	7909.68	-7.17	7909.68
2753.00	21775266.00	390771008.00	391377238.61	7909.68	-7.17	7909.68
2753.25	21777244.00	390771008.00	391377348.67	7909.68	-7.18	7909.68
2753.50	21779222.00	390771008.00	391377458.73	7909.68	-7.18	7909.68
2753.75	21781200.00	390771008.00	391377568.81	7909.68	-7.18	7909.68
2754.00	21783178.00	390771008.00	391377678.89	7909.68	-7.18	7909.68
2754.25	21785156.00	390771008.00	391377788.99	7909.68	-7.18	7909.68
2754.50	21787134.00	390771008.00	391377899.10	7909.68	-7.18	7909.68
2754.75	21789112.00	390771008.00	391378009.21	7909.68	-7.18	7909.68
2755.00	21791090.00	390771008.00	391378119.34	7909.68	-7.18	7909.68
2755.25	21793068.00	390771008.00	391378229.47	7909.68	-7.18	7909.68
2755.50	21795046.00	390771008.00	391378339.62	7909.68	-7.18	7909.68
2755.75	21797024.00	390771008.00	391378449.78	7909.68	-7.18	7909.68
2756.00	21799002.00	390771008.00	391378559.94	7909.68	-7.18	7909.68
2756.25	21800980.00	390771008.00	391378670.12	7909.68	-7.18	7909.68
2756.50	21802958.00	390771008.00	391378780.30	7909.68	-7.18	7909.68
2756.75	21804936.00	390771008.00	391378890.50	7909.68	-7.18	7909.68
2757.00	21806914.00	390771008.00	391379000.70	7909.68	-7.19	7909.68
2757.25	21808892.00	390771008.00	391379110.92	7909.68	-7.19	7909.68
2757.50	21810870.00	390771008.00	391379221.14	7909.68	-7.19	7909.68
2757.75	21812848.00	390771008.00	391379331.38	7909.68	-7.19	7909.68
2758.00	21814826.00	390771008.00	391379441.63	7909.68	-7.19	7909.68
2758.25	21816804.00	390771008.00	391379551.88	7909.68	-7.19	7909.68
2758.50	21818782.00	390771008.00	391379662.15	7909.68	-7.19	7909.68
2758.75	21820760.00	390771008.00	391379772.42	7909.68	-7.19	7909.68
2759.00	21822738.00	390771008.00	391379882.71	7909.68	-7.19	7909.68
2759.25	21824716.00	390771008.00	391379993.00	7909.68	-7.19	7909.68
2759.50	21826694.00	390771008.00	391380103.31	7909.68	-7.19	7909.68
2759.75	21828672.00	390771008.00	391380213.62	7909.68	-7.19	7909.68
2760.00	21830650.00	390771008.00	391380323.95	7909.68	-7.19	7909.68
2760.25	21832628.00	390771008.00	391380434.28	7909.68	-7.19	7909.68
2760.50	21834606.00	390771008.00	391380544.63	7909.68	-7.19	7909.68
2760.75	21836584.00	390771008.00	391380654.98	7909.68	-7.19	7909.68
2761.00	21838562.00	390771008.00	391380765.35	7909.68	-7.20	7909.68
2761.25	21840540.00	390771008.00	391380875.72	7909.68	-7.20	7909.68
2761.50	21842518.00	390771008.00	391380986.11	7909.68	-7.20	7909.68
2761.75	21844496.00	390771008.00	391381096.50	7909.68	-7.20	7909.68
2762.00	21846474.00	390771008.00	391381206.91	7909.68	-7.20	7909.68
2762.25	21848452.00	390771008.00	391381317.32	7909.68	-7.20	7909.68
2762.50	21850430.00	390771008.00	391381427.75	7909.68	-7.20	7909.68
2762.75	21852408.00	390771008.00	391381538.18	7909.68	-7.20	7909.68
2763.00	21854386.00	390771008.00	391381648.63	7909.68	-7.20	7909.68
2763.25	21856364.00	390771008.00	391381759.08	7909.68	-7.20	7909.68
2763.50	21858342.00	390771008.00	391381869.54	7909.68	-7.20	7909.68
2763.75	21860320.00	390771008.00	391381980.02	7909.68	-7.20	7909.68
2764.00	21862298.00	390771008.00	391382090.50	7909.68	-7.20	7909.68
2764.25	21864276.00	390771008.00	391382201.00	7909.68	-7.20	7909.68
2764.50	21866254.00	390771008.00	391382311.50	7909.68	-7.20	7909.68
2764.75	21868232.00	390771008.00	391382422.02	7909.68	-7.21	7909.68
2765.00	21870210.00	390771008.00	391382532.54	7909.68	-7.21	7909.68
2765.25	21872188.00	390771008.00	391382643.08	7909.68	-7.21	7909.68
2765.50	21874166.00	390771008.00	391382753.62	7909.68	-7.21	7909.68
2765.75	21876144.00	390771008.00	391382864.17	7909.68	-7.21	7909.68
2766.00	21878122.00	390771008.00	391382974.74	7909.68	-7.21	7909.68
2766.25	21880100.00	390771008.00	391383085.31	7909.68	-7.21	7909.68
2766.50	21882078.00	390771008.00	391383195.90	7909.68	-7.21	7909.68
2766.75	21884056.00	390771008.00	391383306.49	7909.68	-7.21	7909.68
2767.00	21886034.00	390771008.00	391383417.10	7909.68	-7.21	7909.68
2767.25	21888012.00	390771008.00	391383527.71	7909.68	-7.21	7909.68
2767.50	21889990.00	390771008.00	391383638.33	7909.68	-7.21	7909.68
2767.75	21891968.00	390771008.00	391383748.97	7909.68	-7.21	7909.68
2768.00	21893946.00	390771008.00	391383859.61	7909.68	-7.21	7909.68
2768.25	21895924.00	390771008.00	391383970.27	7909.68	-7.21	7909.68
2768.50	21897902.00	390771008.00	391384080.93	7909.68	-7.22	7909.68
2768.75	21899880.00	390771008.00	391384191.60	7909.68	-7.22	7909.68
2769.00	21901858.00	390771008.00	391384302.29	7909.68	-7.22	7909.68
2769.25	21903836.00	390771008.00	391384412.98	7909.68	-7.22	7909.68
2769.50	21905814.00	390771008.00	391384523.69	7909.68	-7.22	7909.68
2769.75	21907792.00	390771008.00	391384634.40	7909.68	-7.22	7909.68
2770.00	21909770.00	390771008.00	391384745.12	7909.68	-7.22	7909.68
2770.25	21911748.00	390771008.00	391384855.86	7909.68	-7.22	7909.68
2770.50	21913726.00	390771008.00	391384966.60	7909.68	-7.22	7909.68
2770.75	21915704.00	390771008.00	391385077.35	7909.68	-7.22	7909.68
2771.00	21917682.00	390771008.00	391385188.12	7909.68	-7.22	7909.68
2771.25	21919660.00	390771008.00	391385298.89	7909.68	-7.22	7909.68
2771.50	21921638.00	390771008.00	391385409.67	7909.68	-7.22	7909.68
2771.75	21923616.00	390771008.00	391385520.47	7909.68	-7.22	7909.68
2772.00	21925594.00	390771008.00	391385631.27	7909.68	-7.22	7909.68
2772.25	21927572.00	390771008.00	391385742.08	7909.68	-7.22	7909.68
2772.50	21929550.00	390771008.00	391385852.91	7909.68	-7.23	7909.68
2772.75	21931528.00	390771008.00	391385963.74	7909.68	-7.23	7909.68
2773.00	21933506.00	390771008.00	391386074.58	7909.68	-7.23	7909.68
2773.25	21935484.00	390771008.00	391386185.44	7909.68	-7.23	7909.68
2773.50	21937462.00	390771008.00	391386296.30	7909.68	-7.23	7909.68
2773.75	21939440.00	390771008.00	391386407.17	7909.68	-7.23	7909.68
2774.00	21941418.00	390771008.00	391386518.06	7909.68	-7.23	7909.68
2774.25	21943396.00	390771008.00	391386628.95	7909.68	-7.23	7909.68
2774.50	21945374.00	390771008.00	391386739.85	7909.68	-7.23	7909.68
2774.75	21947352.00	390771008.00	391386850.77	7909.68	-7.23	7909.68
2775.00	21949330.00	390771008.00	391386961.69	7909.68	-7.23	7909.68
2775.25	21951308.00	390771008.00	391387072.62	7909.68	-7.23	7909.68
2775.50	21953286.00	390771008.00	391387183.57	7909.68	-7.23	7909.68
2775.75	21955264.00	390771008.00	391387294.52	7909.68	-7.23	7909.68
2776.00	21957242.00	390771008.00	391387405.48	7909.68	-7.23	7909.68
2776.25	21959220.00	390771008.00	391387516.45	7909.68	-7.24	7909.68
2776.50	21961198.00	390771008.00	391387627.44	7909.68	-7.24	7909.68
2776.75	21963176.00	390771008.00	391387738.43	7909.68	-7.24	7909.68
2777.00	21965154.00	390771008.00	391387849.43	7909.68	-7.24	7909.68
2777.25	21967132.00	390771008.00	391387960.45	7909.68	-7.24	7909.68
2777.50	21969110.00	390771008.00	391388071.47	7909.68	-7.24	7909.68
2777.75	21971088.00	390771008.00	391388182.50	7909.68	-7.24	7909.68
2778.00	21973066.00	390771008.00	391388293.54	7909.68	-7.24	7909.68
2778.25	21975044.00	390771008.00	391388404.60	7909.68	-7.24	7909.68
2778.50	21977022.00	390771008.00	391388515.66	7909.68	-7.24	7909.68
2778.75	21979000.00	390771008.00	391388626.73	7909.68	-7.24	7909.68
2779.00	21980978.00	390771008.00	391388737.81	7909.68	-7.24	7909.68
2779.25	21982956.00	390771008.00	391388848.91	7909.68	-7.24	7909.68
2779.50	21984934.00	390771008.00	391388960.01	7909.68	-7.24	7909.68
2779.75	21986912.00	390771008.00	391389071.12	7909.68	-7.24	7909.68
2780.00	21988890.00	390771008.00	391389182.24	7909.68	-7.24	7909.68
2780.25	21990868.00	390771008.00	391389293.38	7909.68	-7.25	7909.68
2780.50	21992846.00	390771008.00	391389404.52	7909.68	-7.25	7909.68
2780.75	21994824.00	390771008.00	391389515.67	7909.68	-7.25	7909.68
2781.00	21996802.00	390771008.00	391389626.83	7909.68	-7.25	7909.68
2781.25	21998780.00	390771008.00	391389738.00	7909.68	-7.25	7909.68
2781.50	22000758.00	390771008.00	391389849.19	7909.68	-7.25	7909.68
2781.75	22002736.00	390771008.00	391389960.38	7909.68	-7.25	7909.68
2782.00	22004714.00	390771008.00	391390071.58	7909.68	-7.25	7909.68
2782.25	22006692.00	390771008.00	391390182.79	7909.68	-7.25	7909.68
2782.50	22008670.00	390771008.00	391390294.01	7909.68	-7.25	7909.68
2782.75	22010648.00	390771008.00	391390405.25	7909.68	-7.25	7909.68
2783.00	22012626.00	390771008.00	391390516.49	7909.68	-7.25	7909.68
2783.25	22014604.00	390771008.00	391390627.74	7909.68	-7.25	7909.68
