t	x	y	r	vx	vy	v
1080.00	11798292.00	3455338.25	12293862.56	9126.55	-4512.92	10181.37
1080.25	11800573.00	3454210.00	12295734.62	9125.92	-4513.10	10180.89
1080.50	11802854.00	3453081.75	12297606.93	9125.28	-4513.29	10180.40
1080.75	11805135.00	3451953.50	12299479.47	9124.65	-4513.47	10179.92
1081.00	11807416.00	3450825.00	12301352.19	9124.02	-4513.66	10179.43
1081.25	11809697.00	3449696.50	12303225.15	9123.39	-4513.84	10178.95
1081.50	11811978.00	3448568.00	12305098.35	9122.76	-4514.03	10178.46
1081.75	11814259.00	3447439.50	12306971.80	9122.12	-4514.21	10177.98
1082.00	11816539.00	3446311.00	12308844.52	9121.49	-4514.39	10177.49
1082.25	11818819.00	3445182.25	12310717.42	9120.86	-4514.58	10177.01
1082.50	11821099.00	3444053.50	12312590.55	9120.23	-4514.76	10176.53
1082.75	11823379.00	3442924.75	12314463.93	9119.60	-4514.95	10176.04
1083.00	11825659.00	3441796.00	12316337.54	9118.97	-4515.13	10175.56
1083.25	11827939.00	3440667.25	12318211.40	9118.34	-4515.31	10175.07
1083.50	11830218.00	3439538.50	12320084.54	9117.71	-4515.50	10174.59
1083.75	11832497.00	3438409.50	12321957.85	9117.08	-4515.68	10174.11
1084.00	11834776.00	3437280.50	12323831.39	9116.45	-4515.86	10173.62
1084.25	11837055.00	3436151.50	12325705.18	9115.82	-4516.05	10173.14
1084.50	11839334.00	3435022.50	12327579.21	9115.19	-4516.23	10172.66
1084.75	11841613.00	3433893.50	12329453.48	9114.56	-4516.41	10172.17
1085.00	11843891.00	3432764.25	12331326.95	9113.93	-4516.59	10171.69
1085.25	11846169.00	3431635.00	12333200.67	9113.30	-4516.78	10171.21
1085.50	11848447.00	3430505.75	12335074.63	9112.67	-4516.96	10170.72
1085.75	11850725.00	3429376.50	12336948.82	9112.04	-4517.14	10170.24
1086.00	11853003.00	3428247.25	12338823.26	9111.41	-4517.32	10169.76
1086.25	11855281.00	3427117.75	12340697.86	9110.78	-4517.51	10169.28
1086.50	11857559.00	3425988.25	12342572.70	9110.15	-4517.69	10168.79
1086.75	11859836.00	3424858.75	12344446.82	9109.52	-4517.87	10168.31
1087.00	11862113.00	3423729.25	12346321.18	9108.90	-4518.05	10167.83
1087.25	11864390.00	3422599.75	12348195.78	9108.27	-4518.23	10167.35
1087.50	11866667.00	3421470.25	12350070.62	9107.64	-4518.41	10166.87
1087.75	11868944.00	3420340.50	12351945.63	9107.01	-4518.59	10166.38
1088.00	11871221.00	3419210.75	12353820.87	9106.38	-4518.77	10165.90
1088.25	11873497.00	3418081.00	12355695.40	9105.76	-4518.96	10165.42
1088.50	11875773.00	3416951.25	12357570.16	9105.13	-4519.14	10164.94
1088.75	11878049.00	3415821.50	12359445.16	9104.50	-4519.32	10164.46
1089.00	11880325.00	3414691.75	12361320.39	9103.88	-4519.50	10163.98
1089.25	11882601.00	3413561.75	12363195.80	9103.25	-4519.68	10163.49
1089.50	11884877.00	3412431.75	12365071.44	9102.62	-4519.86	10163.01
1089.75	11887152.00	3411301.75	12366946.36	9102.00	-4520.04	10162.53
1090.00	11889427.00	3410171.75	12368821.52	9101.37	-4520.22	10162.05
1090.25	11891702.00	3409041.75	12370696.91	9100.74	-4520.40	10161.57
1090.50	11893977.00	3407911.50	12372572.48	9100.12	-4520.58	10161.09
1090.75	11896252.00	3406781.25	12374448.28	9099.49	-4520.75	10160.61
1091.00	11898527.00	3405651.00	12376324.31	9098.87	-4520.93	10160.13
1091.25	11900802.00	3404520.75	12378200.59	9098.24	-4521.11	10159.65
1091.50	11903076.00	3403390.50	12380076.14	9097.62	-4521.29	10159.17
1091.75	11905350.00	3402260.25	12381951.92	9096.99	-4521.47	10158.69
1092.00	11907624.00	3401129.75	12383827.88	9096.37	-4521.65	10158.21
1092.25	11909898.00	3399999.25	12385704.07	9095.74	-4521.83	10157.73
1092.50	11912172.00	3398868.75	12387580.50	9095.12	-4522.01	10157.25
1092.75	11914446.00	3397738.25	12389457.16	9094.49	-4522.18	10156.77
1093.00	11916719.00	3396607.75	12391333.10	9093.87	-4522.36	10156.29
1093.25	11918992.00	3395477.00	12393209.20	9093.24	-4522.54	10155.81
1093.50	11921265.00	3394346.25	12395085.54	9092.62	-4522.72	10155.33
1093.75	11923538.00	3393215.50	12396962.12	9092.00	-4522.90	10154.85
1094.00	11925811.00	3392084.75	12398838.94	9091.37	-4523.07	10154.37
1094.25	11928084.00	3390954.00	12400715.99	9090.75	-4523.25	10153.89
1094.50	11930357.00	3389823.25	12402593.27	9090.13	-4523.43	10153.41
1094.75	11932629.00	3388692.25	12404469.76	9089.50	-4523.60	10152.93
1095.00	11934901.00	3387561.25	12406346.48	9088.88	-4523.78	10152.45
1095.25	11937173.00	3386430.25	12408223.45	9088.26	-4523.96	10151.98
1095.50	11939445.00	3385299.25	12410100.64	9087.63	-4524.13	10151.50
1095.75	11941717.00	3384168.25	12411978.07	9087.01	-4524.31	10151.02
1096.00	11943989.00	3383037.25	12413855.74	9086.39	-4524.49	10150.54
1096.25	11946260.00	3381906.00	12415732.61	9085.77	-4524.66	10150.06
1096.50	11948531.00	3380774.75	12417609.71	9085.15	-4524.84	10149.58
1096.75	11950802.00	3379643.50	12419487.05	9084.52	-4525.02	10149.10
1097.00	11953073.00	3378512.25	12421364.63	9083.90	-4525.19	10148.63
1097.25	11955344.00	3377381.00	12423242.43	9083.28	-4525.37	10148.15
1097.50	11957615.00	3376249.50	12425120.41	9082.66	-4525.54	10147.67
1097.75	11959886.00	3375118.00	12426998.62	9082.04	-4525.72	10147.19
1098.00	11962156.00	3373986.50	12428876.10	9081.42	-4525.89	10146.72
1098.25	11964426.00	3372855.00	12430753.81	9080.80	-4526.07	10146.24
1098.50	11966696.00	3371723.50	12432631.76	9080.17	-4526.24	10145.76
1098.75	11968966.00	3370592.00	12434509.94	9079.55	-4526.42	10145.28
1099.00	11971236.00	3369460.25	12436388.29	9078.93	-4526.59	10144.81
1099.25	11973506.00	3368328.50	12438266.87	9078.31	-4526.77	10144.33
1099.50	11975775.00	3367196.75	12440144.73	9077.69	-4526.94	10143.85
1099.75	11978044.00	3366065.00	12442022.81	9077.07	-4527.12	10143.37
1100.00	11980313.00	3364933.25	12443901.13	9076.45	-4527.29	10142.90
1100.25	11982582.00	3363801.50	12445779.68	9075.83	-4527.46	10142.42
1100.50	11984851.00	3362669.50	12447658.40	9075.22	-4527.64	10141.94
1100.75	11987120.00	3361537.50	12449537.35	9074.60	-4527.81	10141.47
1101.00	11989388.00	3360405.50	12451415.57	9073.98	-4527.98	10140.99
1101.25	11991656.00	3359273.50	12453294.02	9073.36	-4528.16	10140.52
1101.50	11993924.00	3358141.50	12455172.71	9072.74	-4528.33	10140.04
1101.75	11996192.00	3357009.25	12457051.56	9072.12	-4528.50	10139.56
1102.00	11998460.00	3355877.00	12458930.64	9071.50	-4528.68	10139.09
1102.25	12000728.00	3354744.75	12460809.96	9070.88	-4528.85	10138.61
1102.50	12002996.00	3353612.50	12462689.51	9070.27	-4529.02	10138.14
1102.75	12005263.00	3352480.25	12464568.32	9069.65	-4529.20	10137.66
1103.00	12007530.00	3351348.00	12466447.37	9069.03	-4529.37	10137.18
1103.25	12009797.00	3350215.50	12468326.59	9068.41	-4529.54	10136.71
1103.50	12012064.00	3349083.00	12470206.03	9067.80	-4529.71	10136.23
1103.75	12014331.00	3347950.50	12472085.71	9067.18	-4529.89	10135.76
1104.00	12016598.00	3346818.00	12473965.62	9066.56	-4530.06	10135.28
1104.25	12018864.00	3345685.50	12475844.79	9065.94	-4530.23	10134.81
1104.50	12021130.00	3344553.00	12477724.20	9065.33	-4530.40	10134.33
1104.75	12023396.00	3343420.25	12479603.77	9064.71	-4530.57	10133.86
1105.00	12025662.00	3342287.50	12481483.58	9064.09	-4530.74	10133.38
1105.25	12027928.00	3341154.75	12483363.61	9063.48	-4530.92	10132.91
1105.50	12030194.00	3340022.00	12485243.88	9062.86	-4531.09	10132.43
1105.75	12032460.00	3338889.25	12487124.37	9062.25	-4531.26	10131.96
1106.00	12034725.00	3337756.50	12489004.13	9061.63	-4531.43	10131.48
1106.25	12036990.00	3336623.50	12490884.06	9061.01	-4531.60	10131.01
1106.50	12039255.00	3335490.50	12492764.22	9060.40	-4531.77	10130.54
1106.75	12041520.00	3334357.50	12494644.61	9059.78	-4531.94	10130.06
1107.00	12043785.00	3333224.50	12496525.22	9059.17	-4532.11	10129.59
1107.25	12046050.00	3332091.50	12498406.07	9058.55	-4532.28	10129.11
1107.50	12048314.00	3330958.50	12500286.19	9057.94	-4532.45	10128.64
1107.75	12050578.00	3329825.25	12502166.47	9057.32	-4532.62	10128.17
1108.00	12052842.00	3328692.00	12504046.97	9056.71	-4532.79	10127.69
1108.25	12055106.00	3327558.75	12505927.71	9056.10	-4532.96	10127.22
1108.50	12057370.00	3326425.50	12507808.68	9055.48	-4533.13	10126.75
1108.75	12059634.00	3325292.25	12509689.87	9054.87	-4533.30	10126.27
1109.00	12061898.00	3324159.00	12511571.30	9054.25	-4533.47	10125.80
1109.25	12064161.00	3323025.50	12513451.93	9053.64	-4533.64	10125.33
1109.50	12066424.00	3321892.00	12515332.78	9053.03	-4533.81	10124.85
1109.75	12068687.00	3320758.50	12517213.86	9052.41	-4533.98	10124.38
1110.00	12070950.00	3319625.00	12519095.18	9051.80	-4534.14	10123.91
1110.25	12073213.00	3318491.50	12520976.72	9051.19	-4534.31	10123.44
1110.50	12075476.00	3317358.00	12522858.49	9050.57	-4534.48	10122.96
1110.75	12077738.00	3316224.25	12524739.46	9049.96	-4534.65	10122.49
1111.00	12080000.00	3315090.50	12526620.65	9049.35	-4534.82	10122.02
1111.25	12082262.00	3313956.75	12528502.08	9048.74	-4534.99	10121.55
1111.50	12084524.00	3312823.00	12530383.73	9048.12	-4535.15	10121.08
1111.75	12086786.00	3311689.25	12532265.62	9047.51	-4535.32	10120.60
1112.00	12089048.00	3310555.50	12534147.73	9046.90	-4535.49	10120.13
1112.25	12091310.00	3309421.50	12536030.00	9046.29	-4535.66	10119.66
1112.50	12093571.00	3308287.50	12537911.54	9045.68	-4535.82	10119.19
1112.75	12095832.00	3307153.50	12539793.30	9045.07	-4535.99	10118.72
1113.00	12098093.00	3306019.50	12541675.29	9044.45	-4536.16	10118.24
1113.25	12100354.00	3304885.50	12543557.51	9043.84	-4536.33	10117.77
1113.50	12102615.00	3303751.50	12545439.96	9043.23	-4536.49	10117.30
1113.75	12104876.00	3302617.25	12547322.57	9042.62	-4536.66	10116.83
1114.00	12107137.00	3301483.00	12549205.41	9042.01	-4536.83	10116.36
1114.25	12109397.00	3300348.75	12551087.51	9041.40	-4536.99	10115.89
1114.50	12111657.00	3299214.50	12552969.83	9040.79	-4537.16	10115.42
1114.75	12113917.00	3298080.25	12554852.39	9040.18	-4537.32	10114.95
1115.00	12116177.00	3296946.00	12556735.17	9039.57	-4537.49	10114.48
1115.25	12118437.00	3295811.50	12558618.11	9038.96	-4537.66	10114.01
1115.50	12120697.00	3294677.00	12560501.28	9038.35	-4537.82	10113.54
1115.75	12122956.00	3293542.50	12562383.71	9037.74	-4537.99	10113.07
1116.00	12125215.00	3292408.00	12564266.36	9037.13	-4538.15	10112.60
1116.25	12127474.00	3291273.50	12566149.25	9036.52	-4538.32	10112.13
1116.50	12129733.00	3290139.00	12568032.36	9035.91	-4538.48	10111.65
1116.75	12131992.00	3289004.25	12569915.63	9035.30	-4538.65	10111.19
1117.00	12134251.00	3287869.50	12571799.12	9034.70	-4538.81	10110.72
1117.25	12136510.00	3286734.75	12573682.85	9034.09	-4538.98	10110.25
1117.50	12138768.00	3285600.00	12575565.83	9033.48	-4539.14	10109.78
1117.75	12141026.00	3284465.25	12577449.04	9032.87	-4539.31	10109.31
1118.00	12143284.00	3283330.50	12579332.47	9032.26	-4539.47	10108.84
1118.25	12145542.00	3282195.50	12581216.07	9031.66	-4539.64	10108.37
1118.50	12147800.00	3281060.50	12583099.89	9031.05	-4539.80	10107.90
1118.75	12150058.00	3279925.50	12584983.94	9030.44	-4539.97	10107.43
1119.00	12152315.00	3278790.50	12586867.24	9029.83	-4540.13	10106.96
1119.25	12154572.00	3277655.50	12588750.78	9029.23	-4540.29	10106.49
1119.50	12156829.00	3276520.50	12590634.53	9028.62	-4540.46	10106.02
1119.75	12159086.00	3275385.25	12592518.45	9028.01	-4540.62	10105.55
1120.00	12161343.00	3274250.00	12594402.59	9027.40	-4540.78	10105.09
1120.25	12163600.00	3273114.75	12596286.96	9026.80	-4540.95	10104.62
1120.50	12165857.00	3271979.50	12598171.55	9026.19	-4541.11	10104.15
1120.75	12168113.00	3270844.25	12600055.40	9025.58	-4541.27	10103.68
1121.00	12170369.00	3269709.00	12601939.48	9024.98	-4541.44	10103.21
1121.25	12172625.00	3268573.50	12603823.71	9024.37	-4541.60	10102.74
1121.50	12174881.00	3267438.00	12605708.17	9023.77	-4541.76	10102.28
1121.75	12177137.00	3266302.50	12607592.85	9023.16	-4541.92	10101.81
1122.00	12179393.00	3265167.00	12609477.76	9022.56	-4542.09	10101.34
1122.25	12181648.00	3264031.50	12611361.93	9021.95	-4542.25	10100.87
1122.50	12183903.00	3262896.00	12613246.32	9021.34	-4542.41	10100.40
1122.75	12186158.00	3261760.25	12615130.86	9020.74	-4542.57	10099.94
1123.00	12188413.00	3260624.50	12617015.64	9020.13	-4542.74	10099.47
1123.25	12190668.00	3259488.75	12618900.63	9019.53	-4542.90	10099.00
1123.50	12192923.00	3258353.00	12620785.85	9018.93	-4543.06	10098.53
1123.75	12195178.00	3257217.25	12622671.30	9018.32	-4543.22	10098.07
1124.00	12197432.00	3256081.50	12624556.00	9017.72	-4543.38	10097.60
1124.25	12199686.00	3254945.50	12626440.86	9017.11	-4543.54	10097.13
1124.50	12201940.00	3253809.50	12628325.94	9016.51	-4543.70	10096.67
1124.75	12204194.00	3252673.50	12630211.24	9015.91	-4543.87	10096.20
1125.00	12206448.00	3251537.50	12632096.77	9015.30	-4544.03	10095.73
1125.25	12208702.00	3250401.50	12633982.52	9014.70	-4544.19	10095.27
1125.50	12210956.00	3249265.50	12635868.50	9014.09	-4544.35	10094.80
1125.75	12213209.00	3248129.25	12637753.67	9013.49	-4544.51	10094.33
1126.00	12215462.00	3246993.00	12639639.05	9012.89	-4544.67	10093.87
1126.25	12217715.00	3245856.75	12641524.67	9012.29	-4544.83	10093.40
1126.50	12219968.00	3244720.50	12643410.50	9011.68	-4544.99	10092.94
1126.75	12222221.00	3243584.25	12645296.55	9011.08	-4545.15	10092.47
1127.00	12224474.00	3242448.00	12647182.83	9010.48	-4545.31	10092.00
1127.25	12226726.00	3241311.75	12649068.37	9009.88	-4545.47	10091.54
1127.50	12228978.00	3240175.25	12650954.06	9009.27	-4545.63	10091.07
1127.75	12231230.00	3239038.75	12652839.97	9008.67	-4545.79	10090.61
1128.00	12233482.00	3237902.25	12654726.11	9008.07	-4545.95	10090.14
1128.25	12235734.00	3236765.75	12656612.46	9007.47	-4546.11	10089.68
1128.50	12237986.00	3235629.25	12658499.04	9006.87	-4546.26	10089.21
1128.75	12240238.00	3234492.75	12660385.84	9006.27	-4546.42	10088.75
1129.00	12242489.00	3233356.00	12662271.83	9005.67	-4546.58	10088.28
1129.25	12244740.00	3232219.25	12664158.04	9005.07	-4546.74	10087.82
1129.50	12246991.00	3231082.50	12666044.48	9004.46	-4546.90	10087.35
1129.75	12249242.00	3229945.75	12667931.13	9003.86	-4547.06	10086.89
1130.00	12251493.00	3228809.00	12669818.01	9003.26	-4547.22	10086.42
1130.25	12253744.00	3227672.25	12671705.10	9002.66	-4547.38	10085.96
1130.50	12255995.00	3226535.25	12673592.35	9002.06	-4547.53	10085.49
1130.75	12258245.00	3225398.25	12675478.86	9001.46	-4547.69	10085.03
1131.00	12260495.00	3224261.25	12677365.59	9000.86	-4547.85	10084.57
1131.25	12262745.00	3223124.25	12679252.54	9000.26	-4548.01	10084.10
1131.50	12264995.00	3221987.25	12681139.70	8999.66	-4548.16	10083.64
1131.75	12267245.00	3220850.25	12683027.09	8999.06	-4548.32	10083.17
1132.00	12269495.00	3219713.25	12684914.70	8998.46	-4548.48	10082.71
1132.25	12271744.00	3218576.00	12686801.50	8997.87	-4548.64	10082.25
1132.50	12273993.00	3217438.75	12688688.52	8997.27	-4548.79	10081.78
1132.75	12276242.00	3216301.50	12690575.75	8996.67	-4548.95	10081.32
1133.00	12278491.00	3215164.25	12692463.21	8996.07	-4549.11	10080.86
1133.25	12280740.00	3214027.00	12694350.89	8995.47	-4549.26	10080.39
1133.50	12282989.00	3212889.75	12696238.79	8994.87	-4549.42	10079.93
1133.75	12285238.00	3211752.25	12698126.84	8994.28	-4549.58	10079.47
1134.00	12287486.00	3210614.75	12700014.14	8993.68	-4549.73	10079.00
1134.25	12289734.00	3209477.25	12701901.67	8993.08	-4549.89	10078.54
1134.50	12291982.00	3208339.75	12703789.41	8992.48	-4550.04	10078.08
1134.75	12294230.00	3207202.25	12705677.38	8991.88	-4550.20	10077.61
1135.00	12296478.00	3206064.75	12707565.56	8991.29	-4550.36	10077.15
1135.25	12298726.00	3204927.00	12709453.89	8990.69	-4550.51	10076.69
1135.50	12300974.00	3203789.25	12711342.45	8990.09	-4550.67	10076.23
1135.75	12303221.00	3202651.50	12713230.26	8989.50	-4550.82	10075.77
1136.00	12305468.00	3201513.75	12715118.28	8988.90	-4550.98	10075.30
1136.25	12307715.00	3200376.00	12717006.53	8988.30	-4551.13	10074.84
1136.50	12309962.00	3199238.25	12718894.99	8987.71	-4551.29	10074.38
1136.75	12312209.00	3198100.50	12720783.67	8987.11	-4551.44	10073.92
1137.00	12314456.00	3196962.50	12722672.51	8986.52	-4551.60	10073.46
1137.25	12316702.00	3195824.50	12724560.60	8985.92	-4551.75	10072.99
1137.50	12318948.00	3194686.50	12726448.90	8985.32	-4551.91	10072.53
1137.75	12321194.00	3193548.50	12728337.43	8984.73	-4552.06	10072.07
1138.00	12323440.00	3192410.50	12730226.17	8984.13	-4552.22	10071.61
1138.25	12325686.00	3191272.50	12732115.12	8983.54	-4552.37	10071.15
1138.50	12327932.00	3190134.25	12734004.24	8982.94	-4552.53	10070.69
1138.75	12330178.00	3188996.00	12735893.57	8982.35	-4552.68	10070.23
1139.00	12332423.00	3187857.75	12737782.15	8981.75	-4552.83	10069.77
1139.25	12334668.00	3186719.50	12739670.95	8981.16	-4552.99	10069.30
1139.50	12336913.00	3185581.25	12741559.96	8980.56	-4553.14	10068.84
1139.75	12339158.00	3184443.00	12743449.19	8979.97	-4553.29	10068.38
1140.00	12341403.00	3183304.75	12745338.64	8979.38	-4553.45	10067.92
1140.25	12343648.00	3182166.25	12747228.25	8978.78	-4553.60	10067.46
1140.50	12345893.00	3181027.75	12749118.07	8978.19	-4553.75	10067.00
1140.75	12348137.00	3179889.25	12751007.14	8977.59	-4553.91	10066.54
1141.00	12350381.00	3178750.75	12752896.42	8977.00	-4554.06	10066.08
1141.25	12352625.00	3177612.25	12754785.93	8976.41	-4554.21	10065.62
1141.50	12354869.00	3176473.75	12756675.64	8975.81	-4554.37	10065.16
1141.75	12357113.00	3175335.00	12758565.52	8975.22	-4554.52	10064.70
1142.00	12359357.00	3174196.25	12760455.61	8974.63	-4554.67	10064.24
1142.25	12361601.00	3173057.50	12762345.91	8974.04	-4554.82	10063.78
1142.50	12363844.00	3171918.75	12764235.47	8973.44	-4554.97	10063.32
1142.75	12366087.00	3170780.00	12766125.23	8972.85	-4555.13	10062.86
1143.00	12368330.00	3169641.25	12768015.22	8972.26	-4555.28	10062.40
1143.25	12370573.00	3168502.50	12769905.42	8971.67	-4555.43	10061.94
1143.50	12372816.00	3167363.50	12771795.77	8971.07	-4555.58	10061.49
1143.75	12375059.00	3166224.50	12773686.34	8970.48	-4555.73	10061.03
1144.00	12377301.00	3165085.50	12775576.16	8969.89	-4555.88	10060.57
1144.25	12379543.00	3163946.50	12777466.19	8969.30	-4556.04	10060.11
1144.50	12381785.00	3162807.50	12779356.44	8968.71	-4556.19	10059.65
1144.75	12384027.00	3161668.50	12781246.90	8968.12	-4556.34	10059.19
1145.00	12386269.00	3160529.50	12783137.58	8967.53	-4556.49	10058.73
1145.25	12388511.00	3159390.25	12785028.41	8966.93	-4556.64	10058.27
1145.50	12390753.00	3158251.00	12786919.46	8966.34	-4556.79	10057.82
1145.75	12392994.00	3157111.75	12788809.75	8965.75	-4556.94	10057.36
1146.00	12395235.00	3155972.50	12790700.26	8965.16	-4557.09	10056.90
1146.25	12397476.00	3154833.25	12792590.98	8964.57	-4557.24	10056.44
1146.50	12399717.00	3153694.00	12794481.92	8963.98	-4557.39	10055.98
1146.75	12401958.00	3152554.50	12796373.01	8963.39	-4557.54	10055.53
1147.00	12404199.00	3151415.00	12798264.31	8962.80	-4557.69	10055.07
1147.25	12406440.00	3150275.50	12800155.83	8962.21	-4557.84	10054.61
1147.50	12408680.00	3149136.00	12802046.59	8961.62	-4557.99	10054.15
1147.75	12410920.00	3147996.50	12803937.57	8961.03	-4558.14	10053.70
1148.00	12413160.00	3146857.00	12805828.76	8960.45	-4558.29	10053.24
1148.25	12415400.00	3145717.50	12807720.16	8959.86	-4558.44	10052.78
1148.50	12417640.00	3144577.75	12809611.72	8959.27	-4558.59	10052.32
1148.75	12419880.00	3143438.00	12811503.49	8958.68	-4558.74	10051.87
1149.00	12422120.00	3142298.25	12813395.47	8958.09	-4558.89	10051.41
1149.25	12424359.00	3141158.50	12815286.70	8957.50	-4559.04	10050.95
1149.50	12426598.00	3140018.75	12817178.15	8956.91	-4559.19	10050.50
1149.75	12428837.00	3138879.00	12819069.80	8956.33	-4559.33	10050.04
1150.00	12431076.00	3137739.25	12820961.67	8955.74	-4559.48	10049.58
1150.25	12433315.00	3136599.25	12822853.69	8955.15	-4559.63	10049.13
1150.50	12435554.00	3135459.25	12824745.92	8954.56	-4559.78	10048.67
1150.75	12437792.00	3134319.25	12826637.40	8953.97	-4559.93	10048.21
1151.00	12440030.00	3133179.25	12828529.09	8953.39	-4560.08	10047.76
1151.25	12442268.00	3132039.25	12830420.99	8952.80	-4560.22	10047.30
1151.50	12444506.00	3130899.25	12832313.11	8952.21	-4560.37	10046.85
1151.75	12446744.00	3129759.00	12834205.37	8951.63	-4560.52	10046.39
1152.00	12448982.00	3128618.75	12836097.85	8951.04	-4560.67	10045.93
1152.25	12451220.00	3127478.50	12837990.55	8950.45	-4560.81	10045.48
1152.50	12453457.00	3126338.25	12839882.48	8949.87	-4560.96	10045.02
1152.75	12455694.00	3125198.00	12841774.63	8949.28	-4561.11	10044.57
1153.00	12457931.00	3124057.75	12843666.99	8948.69	-4561.25	10044.11
1153.25	12460168.00	3122917.50	12845559.56	8948.11	-4561.40	10043.66
1153.50	12462405.00	3121777.00	12847452.28	8947.52	-4561.55	10043.20
1153.75	12464642.00	3120636.50	12849345.21	8946.94	-4561.70	10042.75
1154.00	12466879.00	3119496.00	12851238.36	8946.35	-4561.84	10042.29
1154.25	12469115.00	3118355.50	12853130.74	8945.77	-4561.99	10041.84
1154.50	12471351.00	3117215.00	12855023.34	8945.18	-4562.13	10041.38
1154.75	12473587.00	3116074.50	12856916.15	8944.60	-4562.28	10040.93
1155.00	12475823.00	3114934.00	12858809.17	8944.01	-4562.43	10040.47
1155.25	12478059.00	3113793.25	12860702.35	8943.43	-4562.57	10040.02
1155.50	12480295.00	3112652.50	12862595.73	8942.84	-4562.72	10039.56
1155.75	12482531.00	3111511.75	12864489.32	8942.26	-4562.86	10039.11
1156.00	12484766.00	3110371.00	12866382.16	8941.67	-4563.01	10038.65
1156.25	12487001.00	3109230.25	12868275.20	8941.09	-4563.16	10038.20
1156.50	12489236.00	3108089.50	12870168.46	8940.50	-4563.30	10037.75
1156.75	12491471.00	3106948.75	12872061.93	8939.92	-4563.45	10037.29
1157.00	12493706.00	3105807.75	12873955.55	8939.34	-4563.59	10036.84
1157.25	12495941.00	3104666.75	12875849.37	8938.75	-4563.74	10036.38
1157.50	12498176.00	3103525.75	12877743.41	8938.17	-4563.88	10035.93
1157.75	12500410.00	3102384.75	12879636.69	8937.59	-4564.03	10035.48
1158.00	12502644.00	3101243.75	12881530.18	8937.00	-4564.17	10035.02
1158.25	12504878.00	3100102.75	12883423.88	8936.42	-4564.32	10034.57
1158.50	12507112.00	3098961.75	12885317.79	8935.84	-4564.46	10034.12
1158.75	12509346.00	3097820.50	12887211.85	8935.26	-4564.60	10033.66
1159.00	12511580.00	3096679.25	12889106.12	8934.67	-4564.75	10033.21
1159.25	12513814.00	3095538.00	12891000.59	8934.09	-4564.89	10032.76
1159.50	12516047.00	3094396.75	12892894.31	8933.51	-4565.04	10032.31
1159.75	12518280.00	3093255.50	12894788.24	8932.93	-4565.18	10031.85
1160.00	12520513.00	3092114.25	12896682.38	8932.35	-4565.32	10031.40
1160.25	12522746.00	3090973.00	12898576.72	8931.76	-4565.47	10030.95
1160.50	12524979.00	3089831.50	12900471.22	8931.18	-4565.61	10030.49
1160.75	12527212.00	3088690.00	12902365.92	8930.60	-4565.75	10030.04
1161.00	12529445.00	3087548.50	12904260.84	8930.02	-4565.90	10029.59
1161.25	12531677.00	3086407.00	12906154.99	8929.44	-4566.04	10029.14
1161.50	12533909.00	3085265.50	12908049.35	8928.86	-4566.18	10028.69
1161.75	12536141.00	3084124.00	12909943.92	8928.28	-4566.33	10028.23
1162.00	12538373.00	3082982.50	12911838.70	8927.70	-4566.47	10027.78
1162.25	12540605.00	3081840.75	12913733.63	8927.12	-4566.61	10027.33
1162.50	12542837.00	3080699.00	12915628.76	8926.54	-4566.76	10026.88
1162.75	12545068.00	3079557.25	12917523.14	8925.96	-4566.90	10026.43
1163.00	12547299.00	3078415.50	12919417.72	8925.38	-4567.04	10025.98
1163.25	12549530.00	3077273.75	12921312.51	8924.80	-4567.18	10025.52
1163.50	12551761.00	3076132.00	12923207.51	8924.22	-4567.32	10025.07
1163.75	12553992.00	3074990.25	12925102.71	8923.64	-4567.47	10024.62
1164.00	12556223.00	3073848.25	12926998.07	8923.06	-4567.61	10024.17
1164.25	12558454.00	3072706.25	12928893.63	8922.48	-4567.75	10023.72
1164.50	12560684.00	3071564.25	12930788.43	8921.90	-4567.89	10023.27
1164.75	12562914.00	3070422.25	12932683.44	8921.32	-4568.03	10022.82
1165.00	12565144.00	3069280.25	12934578.66	8920.74	-4568.18	10022.37
1165.25	12567374.00	3068138.25	12936474.08	8920.16	-4568.32	10021.92
1165.50	12569604.00	3066996.25	12938369.71	8919.58	-4568.46	10021.47
1165.75	12571834.00	3065854.00	12940265.49	8919.01	-4568.60	10021.02
1166.00	12574064.00	3064711.75	12942161.47	8918.43	-4568.74	10020.57
1166.25	12576293.00	3063569.50	12944056.69	8917.85	-4568.88	10020.12
1166.50	12578522.00	3062427.25	12945952.12	8917.27	-4569.02	10019.67
1166.75	12580751.00	3061285.00	12947847.76	8916.69	-4569.16	10019.22
1167.00	12582980.00	3060142.75	12949743.60	8916.12	-4569.30	10018.77
1167.25	12585209.00	3059000.50	12951639.65	8915.54	-4569.44	10018.32
1167.50	12587438.00	3057858.00	12953535.85	8914.96	-4569.58	10017.87
1167.75	12589667.00	3056715.50	12955432.25	8914.39	-4569.72	10017.42
1168.00	12591895.00	3055573.00	12957327.89	8913.81	-4569.86	10016.97
1168.25	12594123.00	3054430.50	12959223.74	8913.23	-4570.00	10016.52
1168.50	12596351.00	3053288.00	12961119.79	8912.66	-4570.14	10016.07
1168.75	12598579.00	3052145.50	12963016.04	8912.08	-4570.28	10015.62
1169.00	12600807.00	3051003.00	12964912.51	8911.50	-4570.42	10015.17
1169.25	12603035.00	3049860.25	12966809.12	8910.93	-4570.56	10014.72
